,Code,Name,ABC,Trans Type,ET Begin Time,ET Complete Time,Peak Time,Trop Peak Time,Genesis Time,Peak SLP,Peak Lon,Peak Lat,Trop Peak SLP,Trop Peak Lon,Trop Peak Lat,ET Begin SLP,ET Begin Lon,ET Begin Lat,ET Complete SLP,ET Complete Lon,ET Complete Lat,Genesis SLP,Genesis Lon,Genesis Lat
203,TC192804,Seldoen,A,0,1928-08-28 00:00:00,,1928-08-27 18:00:00,1928-08-27 18:00:00,1928-08-20 00:00:00,934.07,-51.08,36.18,934.07,-51.08,36.18,939.17,-48.71,38.07,,,,1006.3,-35.68,15.18
204,TC192805,Toby,A,0,1928-09-10 18:00:00,,1928-09-08 00:00:00,1928-09-08 00:00:00,1928-09-02 12:00:00,934.61,-79.28,30.54,934.61,-79.28,30.54,999.0,-76.85,37.18,,,,1010.59,-76.39,25.77
205,TC192806,Zoe,A,1,1928-09-20 00:00:00,1928-09-22 00:00:00,1928-09-19 18:00:00,1928-09-19 18:00:00,1928-09-14 18:00:00,943.64,-69.89,31.95,943.64,-69.89,31.95,961.66,-68.26,33.44,990.37,-52.0,49.5,1010.02,-76.99,26.53
206,TC192807,Alice,A,1,1928-10-30 12:00:00,1928-10-31 00:00:00,1928-10-26 18:00:00,1928-10-26 18:00:00,1928-10-26 06:00:00,943.62,-48.59,44.82,943.62,-48.59,44.82,980.76,-27.22,48.98,984.58,-23.75,51.25,980.39,-53.86,39.46
207,TC192808,Bruce,A,0,1928-11-09 00:00:00,,1928-11-09 12:00:00,1928-11-08 18:00:00,1928-11-01 12:00:00,950.18,-30.63,41.66,953.32,-38.31,34.13,953.89,-36.02,35.51,,,,1001.74,-53.2,32.24
208,TC192809,Candy,A,3,1928-11-16 18:00:00,1928-11-16 18:00:00,1928-11-18 06:00:00,1928-11-13 18:00:00,1928-11-13 12:00:00,977.43,1.0,53.75,1001.21,-42.08,26.67,1002.28,-31.1,42.08,1002.28,-31.1,42.08,1002.4,-41.08,26.47
209,TC192901,Dylan,A,1,1929-08-11 18:00:00,1929-08-13 12:00:00,1929-08-12 12:00:00,1929-08-11 12:00:00,1929-08-08 12:00:00,992.39,-54.79,43.02,1002.34,-66.17,38.63,999.19,-64.2,39.24,997.55,-43.75,47.25,1014.31,-76.6,33.74
210,TC192902,Frances,A,-1,,,1929-08-17 00:00:00,1929-08-17 00:00:00,1929-08-09 18:00:00,900.3,-92.9,28.24,900.3,-92.9,28.24,,,,,,,1008.37,-46.03,14.64
211,TC192903,Giovanni,A,0,1929-09-03 18:00:00,,1929-09-03 12:00:00,1929-09-03 12:00:00,1929-08-27 18:00:00,909.66,-48.41,28.22,909.66,-48.41,28.22,917.05,-47.32,29.7,,,,1007.98,-26.15,12.6
212,TC192904,Ivy,A,1,1929-09-09 18:00:00,1929-09-10 00:00:00,1929-09-07 12:00:00,1929-09-07 12:00:00,1929-08-29 00:00:00,969.41,-71.89,36.82,969.41,-71.89,36.82,991.36,-69.25,44.34,992.59,-68.35,46.88,1012.37,-77.0,31.47
213,TC192906,Kiley,A,1,1929-10-12 12:00:00,1929-10-14 12:00:00,1929-10-10 06:00:00,1929-10-10 06:00:00,1929-10-03 12:00:00,954.47,-56.03,23.07,954.47,-56.03,23.07,975.1,-50.44,25.1,995.75,-32.77,34.87,1002.49,-15.79,12.61
214,TC192907,Luigi,A,1,1929-10-17 18:00:00,1929-10-18 18:00:00,1929-10-17 18:00:00,1929-10-17 12:00:00,1929-10-12 18:00:00,980.42,-80.16,31.55,987.17,-79.87,30.36,980.42,-80.16,31.55,1000.94,-81.44,34.09,1006.17,-71.12,31.91
215,TC192908,Michelle,A,1,1929-11-09 12:00:00,1929-11-12 06:00:00,1929-11-09 00:00:00,1929-11-09 00:00:00,1929-11-05 00:00:00,955.54,-85.71,23.34,955.54,-85.71,23.34,965.19,-84.27,22.42,974.77,-72.43,36.23,1006.01,-78.45,25.58
216,TC193002,Rosita,B,0,1930-02-25 00:00:00,,1930-02-23 06:00:00,1930-02-23 06:00:00,1930-02-22 00:00:00,999.73,-61.07,28.5,999.73,-61.07,28.5,1010.69,-66.75,28.75,,,,1003.72,-62.51,27.73
217,TC193003,Sergio,B,0,1930-06-09 12:00:00,,1930-06-03 06:00:00,1930-06-03 06:00:00,1930-06-01 18:00:00,996.91,-44.15,35.98,996.91,-44.15,35.98,1015.76,-50.75,41.25,,,,1003.85,-51.47,28.99
218,TC193004,Tess,B,1,1930-06-18 00:00:00,1930-06-19 00:00:00,1930-06-18 18:00:00,1930-06-17 18:00:00,1930-06-15 12:00:00,994.64,-63.23,37.7,1000.75,-71.77,32.64,998.85,-69.78,33.45,998.97,-60.24,39.74,1012.41,-83.23,30.36
219,TC193005,Zack,B,0,1930-10-12 00:00:00,,1930-10-08 18:00:00,1930-10-08 18:00:00,1930-10-02 18:00:00,979.13,-55.75,36.57,979.13,-55.75,36.57,1014.39,-40.75,28.5,,,,1011.12,-79.18,30.0
220,TC193006,Alex,B,0,1930-10-25 18:00:00,,1930-10-26 00:00:00,1930-10-25 12:00:00,1930-10-13 12:00:00,939.87,-54.79,43.02,943.09,-60.6,37.45,943.93,-57.89,39.9,,,,1006.14,-14.96,10.2
221,TC193008,Colin,B,0,1930-12-25 12:00:00,,1930-12-26 06:00:00,1930-12-23 06:00:00,1930-12-21 06:00:00,952.53,-33.29,30.55,962.75,-45.99,36.17,970.46,-41.53,27.44,,,,998.72,-60.98,29.42
222,TC193103,Grace,B,0,1931-10-19 12:00:00,,1931-10-18 18:00:00,1931-10-18 18:00:00,1931-10-13 12:00:00,947.69,-70.69,28.71,947.69,-70.69,28.71,957.91,-67.24,32.87,,,,1007.11,-63.63,21.37
223,TC193104,Harrison,B,0,1931-11-07 12:00:00,,1931-11-07 06:00:00,1931-11-07 06:00:00,1931-10-25 12:00:00,940.06,-30.26,35.64,940.06,-30.26,35.64,945.23,-29.85,37.13,,,,1008.95,-60.55,25.51
224,TC193203,Lydia,B,3,1932-06-11 06:00:00,1932-06-11 06:00:00,1932-06-09 06:00:00,1932-06-09 06:00:00,1932-06-08 06:00:00,997.47,-61.83,39.01,997.47,-61.83,39.01,1005.92,-51.0,48.0,1005.92,-51.0,48.0,1007.85,-70.83,38.4
225,TC193204,Mario,B,0,1932-06-26 18:00:00,,1932-06-25 12:00:00,1932-06-25 12:00:00,1932-06-17 06:00:00,982.63,-95.92,21.04,982.63,-95.92,21.04,1005.06,-96.76,20.37,,,,1005.8,-86.4,17.4
226,TC193205,Nicole,B,0,1932-07-02 12:00:00,,1932-06-30 00:00:00,1932-06-30 00:00:00,1932-06-24 12:00:00,962.43,-70.58,31.53,962.43,-70.58,31.53,989.95,-52.09,39.3,,,,1003.83,-77.9,25.18
227,TC193206,Phil,B,1,1932-07-11 12:00:00,1932-07-12 12:00:00,1932-07-11 18:00:00,1932-07-11 06:00:00,1932-07-05 12:00:00,959.34,-63.06,39.55,969.32,-69.07,34.79,962.48,-66.34,36.98,995.73,-54.15,47.11,1006.88,-75.67,27.73
228,TC193207,Song,B,0,1932-09-03 12:00:00,,1932-08-28 18:00:00,1932-08-28 18:00:00,1932-08-24 06:00:00,945.76,-40.45,22.51,945.76,-40.45,22.51,996.57,-34.06,35.48,,,,994.54,-16.59,11.9
229,TC193208,Tony,B,1,1932-09-02 18:00:00,1932-09-05 00:00:00,1932-09-01 00:00:00,1932-09-01 00:00:00,1932-08-29 00:00:00,972.31,-88.37,29.9,972.31,-88.37,29.9,1006.0,-87.4,34.74,1010.21,-75.6,37.32,1005.72,-86.75,26.3
230,TC193209,Victoria,B,1,1932-09-17 00:00:00,1932-09-17 06:00:00,1932-09-06 12:00:00,1932-09-06 12:00:00,1932-08-30 12:00:00,903.78,-60.18,25.25,903.78,-60.18,25.25,982.8,-15.85,50.89,987.34,-11.42,51.07,1008.15,-15.06,11.32
231,TC193210,Audrey,B,1,1932-10-03 18:00:00,1932-10-04 18:00:00,1932-10-03 18:00:00,1932-10-03 12:00:00,1932-09-21 18:00:00,949.03,-74.92,36.27,949.53,-74.62,35.08,949.03,-74.92,36.27,975.0,-70.32,43.1,1005.7,-17.07,11.7
232,TC193211,Brandon,B,0,1932-11-01 12:00:00,,1932-11-08 06:00:00,1932-10-31 18:00:00,1932-10-29 12:00:00,944.61,-9.43,49.51,988.5,-74.3,16.7,987.41,-70.44,21.65,,,,1005.05,-81.65,11.24
233,TC193301,David,B,0,1933-01-26 12:00:00,,1933-01-21 18:00:00,1933-01-21 18:00:00,1933-01-21 18:00:00,988.38,-14.35,41.49,988.38,-14.35,41.49,1009.13,-22.25,33.25,,,,988.38,-14.35,41.49
234,TC193303,Geoffrey,B,1,1933-05-29 18:00:00,1933-05-31 06:00:00,1933-05-30 06:00:00,1933-05-29 12:00:00,1933-05-24 18:00:00,989.15,-45.79,40.6,997.4,-48.33,34.99,992.78,-47.67,36.83,994.67,-36.61,49.3,1004.97,-75.48,18.76
235,TC193304,Hope,B,1,1933-06-28 00:00:00,1933-06-28 12:00:00,1933-06-27 00:00:00,1933-06-27 00:00:00,1933-06-24 00:00:00,974.55,-72.28,37.26,974.55,-72.28,37.26,1000.01,-64.5,43.05,1003.89,-57.02,48.03,1012.37,-75.56,26.15
236,TC193305,Jacob,B,-1,,,1933-08-14 12:00:00,1933-08-14 12:00:00,1933-08-03 12:00:00,895.6,-96.13,27.14,895.6,-96.13,27.14,,,,,,,1009.32,-30.41,13.36
237,TC193306,Katrina,B,1,1933-08-20 18:00:00,1933-08-22 06:00:00,1933-08-23 06:00:00,1933-08-20 12:00:00,1933-08-14 18:00:00,985.78,-31.18,42.95,986.45,-69.78,36.89,989.95,-67.22,37.67,994.31,-45.73,38.27,1010.61,-74.07,20.57
238,TC193307,Luke,B,0,1933-09-21 06:00:00,,1933-09-22 06:00:00,1933-09-18 00:00:00,1933-09-09 00:00:00,916.78,-49.8,46.04,921.87,-60.84,32.11,936.0,-59.29,38.91,,,,1008.33,-32.39,10.73
239,TC193308,Maho,B,2,1933-09-22 18:00:00,1933-09-23 12:00:00,1933-09-21 12:00:00,1933-09-21 12:00:00,1933-09-14 12:00:00,976.77,-50.63,28.34,976.77,-50.63,28.34,987.45,-35.69,41.95,1002.16,-25.0,49.5,1006.51,-16.23,15.32
240,TC193309,Nicholas,B,0,1934-01-02 18:00:00,,1933-12-28 06:00:00,1933-12-28 06:00:00,1933-12-28 00:00:00,993.6,-19.11,29.8,993.6,-19.11,29.8,1016.02,-36.0,26.75,,,,997.44,-21.05,28.54
241,TC193401,Peach,B,2,1934-01-13 12:00:00,1934-01-13 18:00:00,1934-01-10 18:00:00,1934-01-10 18:00:00,1934-01-09 18:00:00,986.72,-50.68,38.77,986.72,-50.68,38.77,995.99,-45.19,31.09,995.89,-43.68,30.84,1002.51,-57.52,40.41
242,TC193402,Samson,B,0,1934-08-05 00:00:00,,1934-08-05 00:00:00,1934-08-04 18:00:00,1934-07-30 06:00:00,951.24,-64.79,36.01,956.0,-67.37,34.35,951.24,-64.79,36.01,,,,1009.62,-34.04,15.35
243,TC193403,Tiffany,B,1,1934-08-17 12:00:00,1934-08-18 06:00:00,1934-08-14 18:00:00,1934-08-14 18:00:00,1934-08-10 00:00:00,958.05,-62.9,27.91,958.05,-62.9,27.91,991.78,-59.91,47.6,994.97,-47.01,51.6,1008.12,-45.67,15.17
244,TC193404,Victor,B,1,1934-08-24 00:00:00,1934-08-24 12:00:00,1934-08-21 00:00:00,1934-08-21 00:00:00,1934-08-12 06:00:00,899.29,-83.44,26.25,899.29,-83.44,26.25,993.66,-84.16,39.94,994.95,-81.34,41.05,999.8,-26.96,12.05
245,TC193405,Andy,B,0,1934-09-03 00:00:00,,1934-09-03 18:00:00,1934-09-02 18:00:00,1934-08-25 00:00:00,956.0,-47.21,39.94,970.55,-49.99,32.73,957.7,-49.27,34.42,,,,1004.82,-10.01,12.94
246,TC193406,Bonnie,B,-1,,,1934-11-11 18:00:00,1934-11-11 18:00:00,1934-11-08 06:00:00,998.94,-64.5,29.75,998.94,-64.5,29.75,,,,,,,1001.58,-58.33,31.37
247,TC193502,Dorcas,B,-1,,,1935-08-19 00:00:00,1935-08-19 00:00:00,1935-08-08 18:00:00,980.06,-96.12,24.96,980.06,-96.12,24.96,,,,,,,1009.99,-44.94,14.91
248,TC193504,Gloria,B,1,1935-09-12 00:00:00,1935-09-13 00:00:00,1935-09-11 18:00:00,1935-09-11 18:00:00,1935-09-07 18:00:00,994.04,-76.95,34.46,994.04,-76.95,34.46,995.34,-76.37,35.83,1004.8,-73.56,43.17,1008.23,-83.69,25.34
249,TC193507,Keith,B,2,1935-10-18 18:00:00,1935-10-20 06:00:00,1935-10-17 00:00:00,1935-10-17 00:00:00,1935-10-12 12:00:00,998.63,-84.43,24.71,998.63,-84.43,24.71,1008.0,-84.0,28.5,1014.53,-77.25,34.25,1003.93,-85.31,16.3
250,TC193601,Lily,B,2,1936-02-14 12:00:00,1936-02-14 18:00:00,1936-02-16 06:00:00,1936-02-13 06:00:00,1936-02-11 06:00:00,963.62,-51.71,44.88,970.26,-61.52,42.25,984.04,-51.25,40.78,985.08,-49.62,41.55,1002.07,-72.72,32.54
251,TC193602,Marco,B,3,1936-02-24 12:00:00,1936-02-24 12:00:00,1936-02-23 06:00:00,1936-02-23 06:00:00,1936-02-19 18:00:00,978.83,-14.31,49.97,978.83,-14.31,49.97,995.68,-6.0,49.25,995.68,-6.0,49.25,997.54,-32.89,31.92
252,TC193604,Quinn,B,-1,,,1936-03-21 12:00:00,1936-03-21 12:00:00,1936-03-21 06:00:00,969.24,-26.15,41.44,969.24,-26.15,41.44,,,,,,,970.77,-25.97,40.13
253,TC193609,Bryan,B,0,1936-09-20 00:00:00,,1936-09-21 00:00:00,1936-09-19 18:00:00,1936-09-16 12:00:00,992.98,-73.47,36.52,1001.6,-80.27,30.4,999.39,-79.76,31.42,,,,1011.0,-76.86,26.37
254,TC193611,Dominic,B,3,1936-10-05 18:00:00,1936-10-05 18:00:00,1936-10-03 18:00:00,1936-10-03 18:00:00,1936-09-29 00:00:00,960.09,-34.94,35.26,960.09,-34.94,35.26,996.59,-37.48,45.2,996.59,-37.48,45.2,1009.92,-37.11,25.55
255,TC193702,Helena,B,1,1937-06-23 12:00:00,1937-06-23 18:00:00,1937-06-20 12:00:00,1937-06-20 12:00:00,1937-06-17 06:00:00,983.5,-82.24,27.52,983.5,-82.24,27.52,1000.66,-77.27,40.13,1001.08,-75.87,41.76,1007.88,-79.1,19.45
256,TC193703,John,B,1,1937-08-14 06:00:00,1937-08-17 12:00:00,1937-08-12 12:00:00,1937-08-12 12:00:00,1937-08-06 00:00:00,931.21,-70.1,30.91,931.21,-70.1,30.91,934.3,-55.65,37.91,997.08,-29.05,49.79,1013.04,-49.98,14.82
257,TC193704,Kannas,B,-1,,,1937-08-08 06:00:00,1937-08-08 06:00:00,1937-08-06 00:00:00,999.86,-86.36,30.43,999.86,-86.36,30.43,,,,,,,1012.76,-86.01,27.24
258,TC193705,Lomy,B,0,1937-09-23 12:00:00,,1937-09-21 06:00:00,1937-09-21 06:00:00,1937-09-11 00:00:00,922.3,-56.35,27.18,922.3,-56.35,27.18,947.14,-47.5,35.29,,,,1008.29,-15.52,9.9
259,TC193706,Mandy,B,0,1937-09-27 18:00:00,,1937-09-22 18:00:00,1937-09-22 18:00:00,1937-09-17 06:00:00,994.83,-37.49,15.95,994.83,-37.49,15.95,1014.04,-55.0,24.0,,,,1009.62,-21.0,8.52
260,TC193707,Nathan,B,0,1937-10-07 18:00:00,,1937-10-07 00:00:00,1937-10-07 00:00:00,1937-09-25 06:00:00,952.41,-50.05,27.3,952.41,-50.05,27.3,953.14,-50.39,31.75,,,,1002.55,-17.87,11.04
261,TC193708,Queenie,B,0,1937-10-19 12:00:00,,1937-10-20 06:00:00,1937-10-17 18:00:00,1937-10-16 18:00:00,997.66,-39.17,35.4,1000.36,-38.78,39.8,1002.04,-40.64,37.46,,,,1002.95,-37.05,35.03
262,TC193709,Samuel,B,0,1937-10-22 18:00:00,,1937-10-24 18:00:00,1937-10-22 12:00:00,1937-10-19 00:00:00,960.1,-45.24,35.63,984.98,-58.96,26.75,977.11,-57.7,27.38,,,,1009.65,-58.48,26.12
263,TC193711,William,B,2,1937-12-18 12:00:00,1937-12-19 00:00:00,1937-12-16 06:00:00,1937-12-16 06:00:00,1937-12-10 00:00:00,979.55,-37.45,40.11,979.55,-37.45,40.11,1008.26,-38.75,43.75,1007.65,-36.75,47.25,1007.75,-34.83,30.43
264,TC193712,Aidan,B,1,1937-12-21 12:00:00,1937-12-22 00:00:00,1937-12-18 06:00:00,1937-12-18 06:00:00,1937-12-16 12:00:00,981.91,-35.72,30.37,981.91,-35.72,30.37,992.81,-36.04,42.08,990.99,-30.9,47.79,1005.44,-39.09,22.82
265,TC193803,Erling,B,1,1938-05-13 00:00:00,1938-05-13 12:00:00,1938-05-11 00:00:00,1938-05-11 00:00:00,1938-05-09 12:00:00,989.04,-66.17,38.63,989.04,-66.17,38.63,1002.27,-60.75,40.75,1004.55,-58.0,40.75,990.92,-64.53,37.32
266,TC193804,Greta,B,3,1938-06-22 00:00:00,1938-06-22 00:00:00,1938-06-19 12:00:00,1938-06-19 12:00:00,1938-06-10 18:00:00,943.03,-91.16,28.22,943.03,-91.16,28.22,997.19,-82.23,43.54,997.19,-82.23,43.54,1009.78,-73.73,12.79
267,TC193807,Kevin,B,0,1938-08-23 18:00:00,,1938-08-21 18:00:00,1938-08-21 18:00:00,1938-08-15 00:00:00,979.22,-78.01,34.14,979.22,-78.01,34.14,1003.96,-84.37,32.73,,,,1009.78,-77.39,21.38
268,TC193810,Naomi,B,-1,,,1938-09-09 06:00:00,1938-09-09 06:00:00,1938-09-07 18:00:00,997.77,-21.83,15.58,997.77,-21.83,15.58,,,,,,,1005.31,-15.33,14.24
269,TC193811,Rocco,B,1,1938-09-27 00:00:00,1938-09-28 12:00:00,1938-09-23 18:00:00,1938-09-23 18:00:00,1938-09-17 06:00:00,944.01,-42.5,32.83,944.01,-42.5,32.83,962.42,-41.38,42.14,977.33,-8.95,52.23,1009.2,-36.3,33.95
270,TC193812,Shirley,B,2,1938-10-30 12:00:00,1938-10-30 18:00:00,1938-10-22 12:00:00,1938-10-22 12:00:00,1938-10-19 00:00:00,993.45,-40.38,10.18,993.45,-40.38,10.18,1006.99,-77.4,24.24,1006.93,-77.02,25.32,1003.17,-27.08,9.74
271,TC193813,Timothy,B,2,1938-11-07 00:00:00,1938-11-08 00:00:00,1938-11-08 18:00:00,1938-11-06 00:00:00,1938-11-02 00:00:00,986.58,-67.81,38.01,990.93,-66.12,29.66,1002.23,-69.57,31.06,991.98,-72.01,34.87,1013.1,-54.24,22.02
272,TC193902,Carmen,B,3,1939-05-24 18:00:00,1939-05-24 18:00:00,1939-05-21 06:00:00,1939-05-21 06:00:00,1939-05-18 00:00:00,981.92,-44.59,36.27,981.92,-44.59,36.27,1001.42,-22.0,42.5,1001.42,-22.0,42.5,1004.37,-54.98,28.07
273,TC193903,Daniel,B,2,1939-06-18 06:00:00,1939-06-19 00:00:00,1939-06-21 06:00:00,1939-06-17 12:00:00,1939-06-13 18:00:00,986.7,-41.0,50.0,1006.18,-75.15,38.32,1005.0,-69.25,42.0,999.5,-58.5,46.0,1011.93,-78.31,31.27
274,TC193906,Hazel,B,1,1939-09-18 12:00:00,1939-09-22 12:00:00,1939-09-19 00:00:00,1939-09-16 18:00:00,1939-09-07 18:00:00,925.93,-58.44,30.46,934.71,-62.75,26.24,936.85,-61.18,29.31,960.29,-42.86,51.48,1007.42,-13.11,11.45
275,TC193910,Mary,B,-1,,,1939-11-04 06:00:00,1939-11-04 06:00:00,1939-11-01 18:00:00,997.51,-51.64,20.13,997.51,-51.64,20.13,,,,,,,1004.95,-45.25,14.77
276,TC193911,Nabil,B,-1,,,1939-11-18 06:00:00,1939-11-18 06:00:00,1939-11-18 12:00:00,972.08,-55.53,39.64,972.08,-55.53,39.64,,,,,,,974.53,-53.32,38.01
277,TC193912,Rosalina,B,-1,,,1939-12-14 00:00:00,1939-12-14 00:00:00,1939-12-07 12:00:00,980.59,-19.79,34.49,980.59,-19.79,34.49,,,,,,,992.26,-27.29,40.99
278,TC193913,Skyler,B,-1,,,1939-12-26 18:00:00,1939-12-26 18:00:00,1939-12-23 18:00:00,995.6,-23.25,54.25,995.6,-23.25,54.25,,,,,,,998.41,-27.88,32.26
279,TC194001,Tracy,B,-1,,,1940-03-31 18:00:00,1940-03-31 18:00:00,1940-03-30 18:00:00,989.98,-39.19,29.82,989.98,-39.19,29.82,,,,,,,994.52,-42.28,36.22
280,TC194002,Wilson,B,1,1940-05-20 06:00:00,1940-05-23 00:00:00,1940-05-20 06:00:00,1940-05-20 00:00:00,1940-05-16 00:00:00,953.26,-79.14,27.07,955.98,-79.15,25.85,953.26,-79.14,27.07,971.34,-66.82,43.73,1005.72,-87.05,20.6
281,TC194004,Blaise,B,-1,,,1940-07-21 12:00:00,1940-07-21 12:00:00,1940-07-15 00:00:00,943.08,-74.06,36.83,943.08,-74.06,36.83,,,,,,,1010.94,-57.74,16.22
282,TC194005,Carlos,B,1,1940-08-27 00:00:00,1940-08-29 12:00:00,1940-08-26 00:00:00,1940-08-26 00:00:00,1940-08-17 12:00:00,936.32,-76.63,33.45,936.32,-76.63,33.45,967.45,-73.68,37.6,965.41,-39.81,52.39,1010.59,-55.54,15.9
283,TC194006,Daisy,B,1,1940-09-07 06:00:00,1940-09-07 12:00:00,1940-08-28 18:00:00,1940-08-28 18:00:00,1940-08-19 12:00:00,949.63,-68.71,30.44,949.63,-68.71,30.44,1001.54,-21.0,43.75,1004.21,-19.5,43.5,1014.26,-41.3,9.16
284,TC194007,Frederick,B,1,1940-09-11 18:00:00,1940-09-13 06:00:00,1940-09-09 06:00:00,1940-09-09 06:00:00,1940-09-04 06:00:00,930.6,-61.75,27.65,930.6,-61.75,27.65,942.97,-55.26,38.45,970.42,-50.35,48.25,1007.72,-52.7,18.78
285,TC194008,Gwyneth,B,1,1940-09-17 18:00:00,1940-09-20 18:00:00,1940-09-15 18:00:00,1940-09-15 18:00:00,1940-09-12 12:00:00,930.27,-73.56,23.68,930.27,-73.56,23.68,937.51,-71.59,31.15,971.81,-49.3,47.75,1004.6,-63.48,18.22
286,TC194010,Jessica,B,1,1940-09-30 18:00:00,1940-10-04 12:00:00,1940-10-03 00:00:00,1940-09-30 12:00:00,1940-09-27 06:00:00,949.97,-67.18,31.09,968.44,-84.39,23.79,977.65,-84.1,23.77,990.69,-54.49,48.27,1004.83,-83.15,13.7
287,TC194011,Kyle,B,2,1940-10-18 06:00:00,1940-10-18 18:00:00,1940-10-19 06:00:00,1940-10-15 06:00:00,1940-10-14 12:00:00,992.44,-54.8,39.7,1000.4,-49.82,29.06,1008.68,-60.89,30.34,1005.29,-59.44,34.05,1002.49,-49.0,26.37
288,TC194012,Lorraine,B,0,1940-10-29 06:00:00,,1940-10-29 12:00:00,1940-10-28 12:00:00,1940-10-22 00:00:00,938.76,-50.67,35.52,951.03,-53.5,29.97,944.24,-52.21,33.86,,,,1006.36,-33.23,9.78
289,TC194013,Manfred,B,3,1940-11-16 00:00:00,1940-11-16 00:00:00,1940-11-11 18:00:00,1940-11-11 18:00:00,1940-11-10 12:00:00,997.68,-30.86,39.72,997.68,-30.86,39.72,1006.2,-33.25,28.25,1006.2,-33.25,28.25,1001.48,-29.62,35.77
290,TC194101,Oxlip,B,-1,,,1941-01-17 06:00:00,1941-01-17 06:00:00,1941-01-16 06:00:00,994.58,-16.9,30.68,994.58,-16.9,30.68,,,,,,,1001.86,-18.14,27.04
291,TC194102,Romeo,B,2,1941-03-09 00:00:00,1941-03-09 12:00:00,1941-03-05 06:00:00,1941-03-05 06:00:00,1941-03-04 12:00:00,971.15,-44.26,38.5,971.15,-44.26,38.5,984.59,-41.0,48.5,985.09,-41.0,50.25,976.25,-51.2,36.36
292,TC194103,Sofiee,B,2,1941-04-26 18:00:00,1941-04-28 18:00:00,1941-04-23 06:00:00,1941-04-23 06:00:00,1941-04-20 18:00:00,981.54,-50.79,30.76,981.54,-50.79,30.76,1007.28,-40.25,30.25,1012.83,-36.75,27.0,993.77,-48.51,28.41
293,TC194104,Travis,B,1,1941-05-13 12:00:00,1941-05-15 12:00:00,1941-05-14 18:00:00,1941-05-07 00:00:00,1941-05-07 06:00:00,967.16,-49.73,45.27,981.65,-62.29,35.52,992.71,-59.95,38.38,981.9,-43.07,48.89,981.97,-62.43,35.69
294,TC194107,Bernardo,B,0,1941-09-03 00:00:00,,1941-09-02 18:00:00,1941-09-02 18:00:00,1941-08-19 12:00:00,943.34,-39.88,39.93,943.34,-39.88,39.93,944.8,-38.19,42.15,,,,1011.15,-25.51,9.59
295,TC194109,Derrick,B,0,1941-09-08 00:00:00,,1941-09-03 18:00:00,1941-09-03 18:00:00,1941-08-26 18:00:00,932.3,-75.07,26.04,932.3,-75.07,26.04,945.45,-69.2,36.56,,,,1003.6,-31.44,8.98
296,TC194110,Flavia,B,0,1941-09-25 06:00:00,,1941-09-22 00:00:00,1941-09-22 00:00:00,1941-09-14 18:00:00,987.11,-98.02,22.71,987.11,-98.02,22.71,996.55,-95.37,26.61,,,,1003.32,-82.63,15.21
297,TC194112,Ivanka,B,0,1941-10-05 12:00:00,,1941-10-04 06:00:00,1941-10-04 06:00:00,1941-09-29 06:00:00,971.64,-32.26,34.06,971.64,-32.26,34.06,982.86,-22.81,35.31,,,,1003.75,-40.3,26.75
298,TC194113,Justin,B,1,1941-10-10 12:00:00,1941-10-11 00:00:00,1941-10-08 00:00:00,1941-10-08 00:00:00,1941-09-29 06:00:00,943.07,-54.23,38.49,943.07,-54.23,38.49,983.56,-24.88,49.59,993.75,-17.24,49.71,1008.2,-64.37,30.0
299,TC194114,Kyan,B,0,1941-12-08 06:00:00,,1941-12-06 06:00:00,1941-12-06 06:00:00,1941-12-04 06:00:00,963.21,-39.47,44.48,963.21,-39.47,44.48,975.75,-40.0,48.0,,,,978.49,-48.3,42.22
300,TC194201,Lionel,B,-1,,,1942-03-29 18:00:00,1942-03-29 18:00:00,1942-03-28 12:00:00,976.03,-15.26,45.91,976.03,-15.26,45.91,,,,,,,984.11,-23.59,39.79
301,TC194202,Melody,B,1,1942-08-15 00:00:00,1942-08-17 00:00:00,1942-08-14 18:00:00,1942-08-14 18:00:00,1942-08-01 12:00:00,985.89,-64.92,36.19,985.89,-64.92,36.19,989.95,-62.86,37.24,996.97,-35.04,42.79,1010.16,-26.94,11.29
302,TC194203,Oscar,B,1,1942-08-26 18:00:00,1942-08-29 00:00:00,1942-08-26 00:00:00,1942-08-26 00:00:00,1942-08-17 12:00:00,948.95,-53.37,36.11,948.95,-53.37,36.11,961.57,-48.84,39.19,988.62,-25.76,50.19,1008.9,-31.61,10.06
303,TC194301,Torie,B,-1,,,1943-01-29 12:00:00,1943-01-29 12:00:00,1943-01-29 00:00:00,944.52,-38.38,49.74,944.52,-38.38,49.74,,,,,,,949.99,-38.75,45.68
304,TC194304,Brenda,B,0,1943-07-03 18:00:00,,1943-06-30 18:00:00,1943-06-30 18:00:00,1943-06-24 18:00:00,932.15,-76.45,33.57,932.15,-76.45,33.57,979.14,-61.35,41.46,,,,1014.08,-77.42,27.42
305,TC194305,Cole,B,-1,,,1943-08-03 06:00:00,1943-08-03 06:00:00,1943-07-31 06:00:00,968.34,-95.54,28.64,968.34,-95.54,28.64,,,,,,,1013.8,-84.01,24.54
306,TC194306,Doris,B,0,1943-09-23 06:00:00,,1943-09-24 00:00:00,1943-09-21 12:00:00,1943-09-14 18:00:00,959.37,-37.41,50.6,962.85,-42.65,37.44,964.51,-38.78,46.6,,,,1006.14,-47.96,22.88
