,Code,Name,ABC,Trans Type,ET Begin Time,ET Complete Time,Peak Time,Trop Peak Time,Genesis Time,Peak SLP,Peak Lon,Peak Lat,Trop Peak SLP,Trop Peak Lon,Trop Peak Lat,ET Begin SLP,ET Begin Lon,ET Begin Lat,ET Complete SLP,ET Complete Lon,ET Complete Lat,Genesis SLP,Genesis Lon,Genesis Lat
178,TC218206,Kyle,C,1,2182-09-19 06:00:00,2182-09-20 18:00:00,2182-09-18 12:00:00,2182-09-18 12:00:00,2182-09-10 00:00:00,955.79,-66.37,32.71,955.79,-66.37,32.71,979.64,-66.49,37.16,996.94,-53.5,45.7,1008.69,-34.21,10.95
179,TC218304,Romeo,C,2,2183-09-04 18:00:00,2183-09-05 12:00:00,2183-09-02 00:00:00,2183-09-02 00:00:00,2183-08-28 18:00:00,991.09,-87.82,30.41,991.09,-87.82,30.41,1007.65,-94.76,42.3,1002.63,-86.56,47.49,1002.12,-72.46,23.51
180,TC218306,Travis,C,1,2183-09-25 00:00:00,2183-09-29 00:00:00,2183-09-26 12:00:00,2183-09-24 18:00:00,2183-09-22 00:00:00,944.56,-57.61,37.7,991.69,-65.9,34.77,982.1,-65.53,35.62,970.35,-20.5,52.25,1010.03,-68.23,30.28
181,TC218307,Yan,C,2,2183-11-08 00:00:00,2183-11-08 06:00:00,2183-11-01 12:00:00,2183-11-01 12:00:00,2183-10-28 00:00:00,956.58,-65.06,37.66,956.58,-65.06,37.66,1002.8,-34.02,45.09,1000.15,-33.37,47.6,1003.89,-70.35,28.26
182,TC218405,Flavia,C,2,2184-11-20 18:00:00,2184-11-21 06:00:00,2184-11-15 00:00:00,2184-11-15 00:00:00,2184-11-13 00:00:00,940.58,-32.29,41.37,940.58,-32.29,41.37,1005.85,-8.5,37.75,1012.11,-9.25,36.75,977.67,-48.01,30.02
183,TC218506,Oscar,C,2,2185-10-30 06:00:00,2185-10-30 18:00:00,2185-10-29 06:00:00,2185-10-29 06:00:00,2185-10-25 12:00:00,959.89,-85.37,28.82,959.89,-85.37,28.82,1005.31,-85.33,32.94,1006.01,-82.79,36.09,1007.3,-89.14,22.12
184,TC218602,Torie,C,2,2186-08-17 12:00:00,2186-08-18 00:00:00,2186-08-15 06:00:00,2186-08-15 06:00:00,2186-08-06 12:00:00,911.61,-87.08,27.0,911.61,-87.08,27.0,998.55,-90.24,35.99,1000.29,-87.91,37.85,1007.4,-34.54,15.31
185,TC218606,Cole,C,2,2187-01-02 18:00:00,2187-01-03 00:00:00,2186-12-30 18:00:00,2186-12-30 18:00:00,2186-12-31 00:00:00,994.19,-49.3,32.78,994.19,-49.3,32.78,1000.74,-46.03,32.17,1001.63,-45.19,31.49,995.78,-47.91,33.31
186,TC218705,Jaime,C,1,2187-11-11 12:00:00,2187-11-12 06:00:00,2187-11-11 00:00:00,2187-11-11 00:00:00,2187-11-06 06:00:00,945.32,-61.25,36.9,945.32,-61.25,36.9,954.19,-56.49,41.55,982.83,-42.47,47.53,1009.21,-63.84,26.1
187,TC218801,Kelechi,C,1,2188-03-03 12:00:00,2188-03-05 18:00:00,2188-03-05 00:00:00,2188-03-03 06:00:00,2188-03-01 18:00:00,962.04,-26.54,47.35,992.4,-35.43,36.4,991.15,-34.42,38.61,970.72,-26.91,51.62,997.39,-45.35,33.21
188,TC218804,Olivia,C,1,2188-10-15 00:00:00,2188-10-16 00:00:00,2188-10-16 12:00:00,2188-10-11 12:00:00,2188-10-07 18:00:00,994.36,-50.99,46.92,995.51,-66.34,36.98,1001.19,-65.9,39.02,1001.66,-59.1,44.13,1014.96,-71.18,37.25
189,TC218805,Ruben,C,3,2188-11-08 12:00:00,2188-11-08 12:00:00,2188-11-15 18:00:00,2188-11-07 06:00:00,2188-11-05 18:00:00,956.72,-30.1,40.36,999.92,-68.43,34.0,1002.16,-67.33,31.66,1002.16,-67.33,31.66,1007.63,-68.55,31.19
190,TC218908,Giovanni,C,2,2189-11-14 18:00:00,2189-11-15 00:00:00,2189-11-09 18:00:00,2189-11-09 18:00:00,2189-11-05 00:00:00,949.31,-45.24,39.2,949.31,-45.24,39.2,975.29,-22.25,53.5,975.02,-25.25,56.0,1007.98,-74.11,28.08
191,TC219001,Jack,C,2,2190-02-14 06:00:00,2190-02-14 18:00:00,2190-02-13 06:00:00,2190-02-13 06:00:00,2190-02-11 12:00:00,979.77,-32.91,35.03,979.77,-32.91,35.03,986.02,-31.87,31.67,990.2,-26.99,30.76,987.29,-37.82,35.77
192,TC219002,Kiley,C,1,2190-09-03 12:00:00,2190-09-06 00:00:00,2190-09-04 18:00:00,2190-09-01 18:00:00,2190-08-25 12:00:00,935.09,-60.45,39.01,943.75,-68.79,26.52,942.4,-70.89,33.19,939.94,-42.18,50.54,1011.57,-29.72,16.73
193,TC219005,Ollie,C,1,2190-09-30 06:00:00,2190-10-01 00:00:00,2190-09-19 06:00:00,2190-09-19 06:00:00,2190-09-10 06:00:00,923.97,-52.9,27.34,923.97,-52.9,27.34,1003.13,-29.92,43.14,1004.07,-26.48,41.59,1003.95,-12.82,9.46
194,TC219007,Sergio,C,1,2190-11-17 12:00:00,2190-11-20 12:00:00,2190-11-13 12:00:00,2190-11-13 12:00:00,2190-11-04 00:00:00,900.04,-85.66,19.61,900.04,-85.66,19.61,920.27,-80.08,21.68,981.25,-49.3,41.08,1008.27,-78.43,15.54
195,TC219008,Tess,C,1,2190-11-17 06:00:00,2190-11-18 12:00:00,2190-11-13 06:00:00,2190-11-13 06:00:00,2190-11-06 18:00:00,945.86,-57.77,33.12,945.86,-57.77,33.12,978.43,-56.9,37.77,967.2,-29.04,51.12,1005.86,-65.42,19.69
196,TC219102,Alex,C,1,2191-09-09 12:00:00,2191-09-11 00:00:00,2191-09-09 18:00:00,2191-09-09 06:00:00,2191-08-28 12:00:00,920.35,-56.99,42.19,928.44,-61.1,38.09,926.25,-59.21,40.19,984.72,-40.68,50.61,1006.19,-26.35,13.81
197,TC219103,Beatrice,C,1,2191-09-14 00:00:00,2191-09-16 12:00:00,2191-09-14 06:00:00,2191-09-13 18:00:00,2191-09-08 12:00:00,953.21,-58.58,34.69,962.29,-60.39,31.46,964.1,-59.53,33.14,1000.29,-35.5,44.25,1011.01,-40.97,13.41
