,Code,Name,ABC,Trans Type,ET Begin Time,ET Complete Time,Peak Time,Trop Peak Time,Genesis Time,Peak SLP,Peak Lon,Peak Lat,Trop Peak SLP,Trop Peak Lon,Trop Peak Lat,ET Begin SLP,ET Begin Lon,ET Begin Lat,ET Complete SLP,ET Complete Lon,ET Complete Lat,Genesis SLP,Genesis Lon,Genesis Lat
185,TC195808,Candy,B,1,1958-10-16 00:00:00,1958-10-18 12:00:00,1958-10-14 06:00:00,1958-10-14 06:00:00,1958-10-07 00:00:00,985.34,-93.96,13.95,985.34,-93.96,13.95,1006.12,-92.46,18.03,1007.86,-87.0,24.34,1003.94,-82.9,16.51
186,TC195809,Dylan,B,1,1958-11-14 12:00:00,1958-11-17 06:00:00,1958-11-11 18:00:00,1958-11-11 18:00:00,1958-11-04 12:00:00,946.07,-47.22,29.52,946.07,-47.22,29.52,954.39,-53.01,33.53,988.41,-27.92,46.08,1009.38,-44.28,27.43
187,TC195905,Kiley,B,2,1959-08-17 18:00:00,1959-08-18 06:00:00,1959-08-13 00:00:00,1959-08-13 00:00:00,1959-08-06 00:00:00,913.5,-64.42,24.42,913.5,-64.42,24.42,1002.56,-75.84,44.46,998.99,-70.05,47.9,1010.27,-30.91,13.16
188,TC195907,Michelle,B,3,1959-09-02 00:00:00,1959-09-02 00:00:00,1959-08-30 18:00:00,1959-08-30 18:00:00,1959-08-19 18:00:00,922.91,-73.28,33.54,922.91,-73.28,33.54,979.67,-64.42,45.75,979.67,-64.42,45.75,1008.15,-41.19,13.09
189,TC195911,Tess,B,1,1959-10-26 12:00:00,1959-10-30 18:00:00,1959-10-24 06:00:00,1959-10-24 06:00:00,1959-10-22 18:00:00,995.38,-29.77,40.22,995.38,-29.77,40.22,1001.83,-26.73,37.33,1004.53,-26.75,28.5,998.53,-35.77,37.78
190,TC196001,Alex,C,1,1960-08-28 00:00:00,1960-09-01 00:00:00,1960-08-31 12:00:00,1960-08-27 06:00:00,1960-08-25 00:00:00,998.93,-42.4,41.54,999.11,-68.55,31.19,1001.52,-65.34,32.7,1006.23,-37.0,42.75,1010.17,-74.91,22.04
191,TC196007,Harrison,C,2,1960-12-11 00:00:00,1960-12-12 00:00:00,1960-12-05 06:00:00,1960-12-05 06:00:00,1960-12-01 06:00:00,955.88,-25.59,20.99,955.88,-25.59,20.99,1012.5,-26.25,26.75,1007.62,-24.5,29.75,1001.05,-27.41,29.25
192,TC196104,Mario,C,1,1961-10-15 06:00:00,1961-10-16 00:00:00,1961-10-13 18:00:00,1961-10-13 18:00:00,1961-10-09 00:00:00,974.73,-35.58,40.53,974.73,-35.58,40.53,984.17,-21.7,47.01,999.49,-13.75,44.5,1010.36,-42.7,28.55
193,TC196202,Song,C,1,1962-02-06 12:00:00,1962-02-07 00:00:00,1962-02-03 18:00:00,1962-02-03 18:00:00,1962-01-30 06:00:00,973.36,-28.79,33.46,973.36,-28.79,33.46,991.99,-22.84,47.13,998.08,-21.25,51.41,999.74,-63.74,21.55
194,TC196306,Luke,C,2,1963-07-19 12:00:00,1963-07-19 18:00:00,1963-07-15 06:00:00,1963-07-15 06:00:00,1963-07-10 06:00:00,931.32,-85.46,27.45,931.32,-85.46,27.45,1002.83,-68.32,42.57,1002.24,-65.41,44.01,1011.27,-66.5,21.44
195,TC196308,Nicholas,C,1,1963-08-12 18:00:00,1963-08-13 06:00:00,1963-08-13 12:00:00,1963-08-12 12:00:00,1963-08-07 00:00:00,990.45,-53.0,44.0,991.47,-67.76,39.2,993.38,-64.75,39.75,991.7,-56.25,42.5,1011.2,-80.63,30.48
196,TC196312,Victor,C,1,1963-09-24 12:00:00,1963-09-26 06:00:00,1963-09-27 06:00:00,1963-09-24 00:00:00,1963-09-19 12:00:00,976.43,-19.75,55.5,996.45,-65.89,32.08,999.15,-65.56,34.7,987.51,-46.99,44.14,1002.07,-58.59,20.05
197,TC196402,Dorcas,C,1,1964-04-01 00:00:00,1964-04-01 06:00:00,1964-04-01 00:00:00,1964-03-31 18:00:00,1964-03-27 12:00:00,988.14,-50.91,42.96,988.82,-54.06,40.58,988.14,-50.91,42.96,989.17,-47.64,45.09,994.34,-65.02,23.88
198,TC196403,Erik,C,1,1964-05-15 06:00:00,1964-05-17 00:00:00,1964-05-17 00:00:00,1964-05-15 00:00:00,1964-05-13 12:00:00,983.79,-74.58,37.72,994.48,-83.58,26.4,993.03,-82.78,27.5,983.79,-74.58,37.72,1003.45,-82.44,22.57
199,TC196406,Josie,C,1,1964-07-23 00:00:00,1964-07-23 12:00:00,1964-07-21 18:00:00,1964-07-21 18:00:00,1964-07-19 00:00:00,998.99,-69.26,37.19,998.99,-69.26,37.19,1005.31,-57.32,43.98,1006.89,-50.35,46.1,1016.23,-80.57,32.49
200,TC196407,Keith,C,2,1964-08-09 00:00:00,1964-08-10 00:00:00,1964-08-04 00:00:00,1964-08-04 00:00:00,1964-07-28 18:00:00,946.6,-83.96,28.04,946.6,-83.96,28.04,1010.47,-71.08,39.86,1008.01,-62.84,43.17,1012.07,-40.78,15.94
201,TC196408,Lily,C,1,1964-08-05 06:00:00,1964-08-06 00:00:00,1964-08-07 00:00:00,1964-08-03 00:00:00,1964-07-29 06:00:00,987.25,-11.5,51.0,987.44,-54.84,36.34,1002.53,-42.21,45.36,1004.74,-30.75,48.25,1008.09,-65.63,34.42
202,TC196410,Noelle,C,1,1964-08-27 00:00:00,1964-08-28 00:00:00,1964-08-25 00:00:00,1964-08-25 00:00:00,1964-08-18 12:00:00,933.71,-60.72,27.57,933.71,-60.72,27.57,938.56,-58.19,37.45,970.64,-51.61,48.33,1010.19,-45.43,16.94
203,TC196412,Shannon,C,1,1964-09-09 18:00:00,1964-09-11 18:00:00,1964-09-09 18:00:00,1964-09-09 06:00:00,1964-09-06 06:00:00,960.45,-47.21,39.94,960.48,-48.57,37.1,960.45,-47.21,39.94,993.16,-25.75,45.25,1010.86,-44.27,30.63
204,TC196415,Ana,C,1,1964-10-08 06:00:00,1964-10-16 12:00:00,1964-10-15 06:00:00,1964-10-08 00:00:00,1964-10-05 18:00:00,956.95,-38.53,48.09,1002.0,-73.99,25.21,996.41,-72.98,25.89,995.73,-33.15,44.92,1006.0,-68.93,20.84
205,TC196416,Bryan,C,1,1964-10-12 12:00:00,1964-10-14 12:00:00,1964-10-12 06:00:00,1964-10-12 06:00:00,1964-10-08 18:00:00,997.23,-42.9,19.68,997.23,-42.9,19.68,998.89,-43.54,20.77,1005.91,-41.31,30.69,1006.36,-26.33,11.77
206,TC196501,Gabriel,C,1,1965-01-15 06:00:00,1965-01-15 18:00:00,1965-01-11 18:00:00,1965-01-11 18:00:00,1965-01-11 06:00:00,981.84,-21.85,33.68,981.84,-21.85,33.68,1013.67,-18.75,33.0,1016.96,-19.25,30.75,989.67,-20.22,33.49
207,TC196505,Lomy,C,1,1965-07-04 00:00:00,1965-07-04 06:00:00,1965-07-05 06:00:00,1965-07-03 18:00:00,1965-06-30 12:00:00,974.22,-49.75,54.25,1001.35,-69.78,40.86,1002.63,-67.44,42.51,999.67,-62.85,46.91,1013.45,-76.65,34.13
208,TC196509,Samuel,C,1,1965-09-12 18:00:00,1965-09-13 12:00:00,1965-09-10 00:00:00,1965-09-10 00:00:00,1965-09-02 12:00:00,922.7,-61.74,30.53,922.7,-61.74,30.53,950.96,-55.67,44.13,974.4,-43.67,47.6,1012.93,-40.88,14.27
209,TC196510,Tatiana,C,1,1965-10-01 12:00:00,1965-10-02 00:00:00,1965-09-19 12:00:00,1965-09-19 12:00:00,1965-09-09 18:00:00,925.7,-60.18,23.75,925.7,-60.18,23.75,974.97,-18.15,36.61,976.12,-11.42,37.95,1006.01,-23.26,13.03
210,TC196512,Aidan,C,1,1965-09-27 06:00:00,1965-09-27 12:00:00,1965-09-26 18:00:00,1965-09-26 18:00:00,1965-09-25 00:00:00,952.67,-60.77,42.1,952.67,-60.77,42.1,965.05,-57.53,45.95,982.18,-55.53,47.71,1003.51,-63.88,35.84
211,TC196513,Bella,C,1,1965-10-15 06:00:00,1965-10-16 06:00:00,1965-10-09 18:00:00,1965-10-09 18:00:00,1965-10-08 00:00:00,976.88,-28.99,13.73,976.88,-28.99,13.73,996.15,-26.75,24.24,996.71,-19.31,26.76,1002.34,-30.35,13.17
212,TC196515,Diana,C,1,1965-11-24 18:00:00,1965-11-26 00:00:00,1965-11-24 00:00:00,1965-11-24 00:00:00,1965-11-22 00:00:00,977.21,-75.48,18.76,977.21,-75.48,18.76,989.84,-72.22,23.17,1008.45,-62.5,29.0,1003.82,-80.48,11.26
213,TC196604,Julie,C,1,1966-04-05 06:00:00,1966-04-05 18:00:00,1966-04-01 18:00:00,1966-04-01 18:00:00,1966-04-02 00:00:00,992.43,-53.39,27.73,992.43,-53.39,27.73,1000.57,-43.79,35.32,1005.58,-41.0,34.25,992.91,-51.91,28.64
214,TC196610,Shirley,C,1,1966-08-29 12:00:00,1966-09-01 12:00:00,1966-08-30 00:00:00,1966-08-29 06:00:00,1966-08-25 00:00:00,939.55,-60.98,36.16,967.22,-63.24,32.63,954.41,-62.63,33.58,999.01,-49.5,43.4,1012.42,-70.33,22.86
215,TC196611,Timothy,C,2,1966-12-09 12:00:00,1966-12-09 18:00:00,1966-12-06 18:00:00,1966-12-06 18:00:00,1966-12-06 06:00:00,969.48,-40.08,41.17,969.48,-40.08,41.17,1001.29,-26.0,37.75,1002.85,-24.5,36.75,975.96,-41.82,40.52
216,TC196709,Joshua,C,2,1967-11-02 00:00:00,1967-11-02 12:00:00,1967-10-28 06:00:00,1967-10-28 06:00:00,1967-10-28 06:00:00,995.24,-27.51,36.0,995.24,-27.51,36.0,1003.83,-26.65,46.87,1008.59,-20.0,49.25,995.24,-27.51,36.0
217,TC196804,Rosalina,C,1,1968-07-14 00:00:00,1968-07-14 12:00:00,1968-07-13 18:00:00,1968-07-13 18:00:00,1968-07-09 06:00:00,999.47,-46.2,41.25,999.47,-46.2,41.25,1000.33,-42.78,42.2,1002.98,-35.01,43.7,1014.81,-54.21,25.89
218,TC196806,Tracy,C,1,1968-09-12 12:00:00,1968-09-15 18:00:00,1968-09-12 12:00:00,1968-09-12 06:00:00,1968-08-25 06:00:00,961.43,-86.4,29.65,975.9,-87.25,29.16,961.43,-86.4,29.65,1005.95,-74.58,37.72,1007.65,-31.52,12.68
219,TC196812,Frederick,C,1,1968-12-20 06:00:00,1968-12-21 06:00:00,1968-12-17 18:00:00,1968-12-17 18:00:00,1968-12-17 18:00:00,995.99,-28.5,41.49,995.99,-28.5,41.49,998.51,-36.15,30.79,1006.11,-32.75,26.25,995.99,-28.5,41.49
220,TC196903,Jessica,C,1,1969-09-05 00:00:00,1969-09-05 06:00:00,1969-09-04 06:00:00,1969-09-04 06:00:00,1969-08-26 12:00:00,987.98,-29.84,40.4,987.98,-29.84,40.4,993.31,-25.17,43.72,997.28,-22.65,44.76,1018.96,-35.73,34.85
221,TC196905,Lorraine,C,1,1969-09-18 18:00:00,1969-09-19 12:00:00,1969-09-19 12:00:00,1969-09-18 12:00:00,1969-09-16 18:00:00,976.9,-59.84,48.09,994.58,-67.46,38.86,992.65,-65.53,39.86,976.9,-59.84,48.09,1003.23,-73.51,36.23
222,TC196906,Manfred,C,2,1969-09-26 18:00:00,1969-09-27 00:00:00,1969-09-23 18:00:00,1969-09-23 18:00:00,1969-09-20 06:00:00,988.03,-60.0,41.18,988.03,-60.0,41.18,1008.23,-71.11,43.87,1011.12,-70.67,45.98,1010.21,-70.78,32.41
223,TC196907,Oxlip,C,1,1969-11-07 06:00:00,1969-11-10 00:00:00,1969-11-09 18:00:00,1969-11-04 12:00:00,1969-10-31 00:00:00,981.6,-14.97,47.44,983.18,-45.38,38.16,995.95,-32.86,39.66,985.37,-13.73,48.77,1009.12,-65.65,27.16
224,TC197001,Romeo,C,1,1970-06-17 18:00:00,1970-06-18 18:00:00,1970-06-17 18:00:00,1970-06-17 12:00:00,1970-06-12 06:00:00,996.14,-47.24,42.86,996.43,-50.39,41.52,996.14,-47.24,42.86,1001.63,-35.07,48.63,1008.75,-69.21,25.36
225,TC197003,Travis,C,1,1970-08-11 06:00:00,1970-08-12 00:00:00,1970-08-11 18:00:00,1970-08-10 18:00:00,1970-08-07 06:00:00,992.32,-65.61,42.12,999.92,-75.4,35.95,1000.85,-71.43,38.72,997.15,-62.17,43.71,1012.79,-80.2,23.44
226,TC197004,Yan,C,1,1970-08-27 12:00:00,1970-08-28 18:00:00,1970-08-26 12:00:00,1970-08-26 12:00:00,1970-08-23 06:00:00,938.83,-91.8,28.92,938.83,-91.8,28.92,959.36,-88.82,29.77,994.31,-85.48,32.8,1003.2,-93.73,22.16
227,TC197006,Bernardo,C,1,1970-09-04 06:00:00,1970-09-04 12:00:00,1970-09-03 12:00:00,1970-09-03 12:00:00,1970-08-31 12:00:00,981.02,-93.36,30.56,981.02,-93.36,30.56,1002.08,-88.68,34.95,1003.3,-85.86,36.4,1007.43,-92.71,18.87
228,TC197008,Derrick,C,3,1970-10-03 12:00:00,1970-10-03 12:00:00,1970-09-28 18:00:00,1970-09-28 18:00:00,1970-09-28 18:00:00,996.95,-25.04,36.45,996.95,-25.04,36.45,1005.49,-21.75,39.36,1005.49,-21.75,39.36,996.95,-25.04,36.45
229,TC197104,Kyan,C,1,1971-08-29 00:00:00,1971-09-02 00:00:00,1971-08-28 18:00:00,1971-08-28 18:00:00,1971-08-24 00:00:00,964.41,-61.32,35.99,964.41,-61.32,35.99,967.75,-59.82,37.81,1013.13,-35.25,40.0,1005.73,-48.5,15.15
230,TC197106,Melody,C,2,1971-09-09 12:00:00,1971-09-09 18:00:00,1971-09-10 06:00:00,1971-09-09 06:00:00,1971-09-06 12:00:00,989.57,-29.75,57.75,999.4,-35.43,44.54,997.31,-34.41,46.83,995.54,-33.5,50.0,1014.88,-38.36,36.92
231,TC197107,Oscar,C,1,1971-09-09 18:00:00,1971-09-10 12:00:00,1971-09-08 12:00:00,1971-09-08 12:00:00,1971-09-07 06:00:00,996.8,-90.31,27.27,996.8,-90.31,27.27,1002.87,-88.52,29.76,1010.4,-85.63,31.36,1005.35,-88.51,26.67
232,TC197108,Rachel,C,1,1971-09-28 18:00:00,1971-09-30 00:00:00,1971-09-28 18:00:00,1971-09-28 12:00:00,1971-09-25 12:00:00,982.21,-57.8,40.41,984.66,-59.6,38.54,982.21,-57.8,40.41,1001.44,-44.75,46.25,1012.18,-60.25,29.79
233,TC197302,Gianna,C,2,1973-03-13 12:00:00,1973-03-13 18:00:00,1973-03-10 06:00:00,1973-03-10 06:00:00,1973-03-10 12:00:00,979.5,-48.84,30.73,979.5,-48.84,30.73,999.32,-27.83,30.55,999.49,-25.75,31.5,982.17,-49.11,31.21
234,TC197307,Micah,C,1,1973-10-15 18:00:00,1973-10-16 06:00:00,1973-10-17 12:00:00,1973-10-14 06:00:00,1973-10-13 18:00:00,976.17,-60.5,55.75,995.2,-70.39,32.57,1000.26,-71.58,37.69,997.46,-70.19,39.44,996.73,-66.82,29.25
235,TC197402,Seldoen,C,3,1974-07-22 18:00:00,1974-07-22 18:00:00,1974-07-20 12:00:00,1974-07-20 12:00:00,1974-07-18 00:00:00,975.88,-67.01,38.69,975.88,-67.01,38.69,1003.72,-51.32,48.77,1003.72,-51.32,48.77,1011.24,-71.39,35.93
236,TC197502,Frances,C,3,1975-07-02 18:00:00,1975-07-02 18:00:00,1975-07-03 18:00:00,1975-07-01 06:00:00,1975-06-21 18:00:00,993.85,-70.01,43.94,1002.65,-86.31,31.79,1006.1,-83.96,36.18,1006.1,-83.96,36.18,1016.37,-83.49,30.14
237,TC197504,Ivy,C,3,1975-08-24 06:00:00,1975-08-24 06:00:00,1975-08-19 00:00:00,1975-08-19 00:00:00,1975-08-12 06:00:00,948.04,-71.84,26.64,948.04,-71.84,26.64,992.55,-64.01,48.57,992.55,-64.01,48.57,1012.19,-32.39,11.52
238,TC197505,Jack,C,1,1975-08-26 00:00:00,1975-08-26 06:00:00,1975-08-22 12:00:00,1975-08-22 12:00:00,1975-08-14 12:00:00,994.57,-66.34,26.2,994.57,-66.34,26.2,1008.73,-67.0,41.25,1006.55,-64.75,43.25,1005.99,-19.0,13.99
239,TC197507,Luigi,C,1,1975-09-22 12:00:00,1975-09-23 18:00:00,1975-09-23 06:00:00,1975-09-22 06:00:00,1975-09-17 06:00:00,990.79,-22.24,48.6,992.28,-34.74,43.75,993.05,-31.97,44.71,995.95,-14.44,49.65,1004.5,-46.49,33.02
240,TC197513,Zack,C,1,1975-11-10 18:00:00,1975-11-12 06:00:00,1975-11-09 00:00:00,1975-11-09 00:00:00,1975-11-04 12:00:00,981.29,-76.09,16.58,981.29,-76.09,16.58,1000.27,-73.59,20.71,994.92,-62.32,25.6,1004.05,-79.6,9.63
241,TC197605,Grace,C,1,1976-09-05 18:00:00,1976-09-08 06:00:00,1976-09-08 06:00:00,1976-09-05 12:00:00,1976-09-01 12:00:00,982.04,-61.9,46.82,1001.8,-70.72,30.77,999.61,-69.35,31.62,982.04,-61.9,46.82,1009.89,-79.06,21.96
242,TC197606,Harrison,C,1,1976-10-08 00:00:00,1976-10-09 18:00:00,1976-10-02 12:00:00,1976-10-02 12:00:00,1976-09-26 18:00:00,935.35,-53.76,32.0,935.35,-53.76,32.0,973.96,-40.49,40.53,1003.5,-40.25,34.0,1013.57,-43.39,28.35
243,TC197608,Kinen,C,1,1976-11-11 00:00:00,1976-11-11 18:00:00,1976-11-11 18:00:00,1976-11-09 06:00:00,1976-11-07 18:00:00,994.94,-35.0,38.25,1003.4,-35.78,35.57,1004.8,-34.25,35.25,994.94,-35.0,38.25,1004.87,-34.78,34.89
244,TC197701,Mario,C,2,1977-03-23 12:00:00,1977-03-24 06:00:00,1977-03-21 12:00:00,1977-03-21 12:00:00,1977-03-21 18:00:00,996.28,-65.92,35.16,996.28,-65.92,35.16,996.97,-56.21,38.29,997.42,-53.39,44.11,996.8,-64.69,34.92
245,TC197703,Phil,C,1,1977-09-06 06:00:00,1977-09-07 06:00:00,1977-09-06 12:00:00,1977-09-06 00:00:00,1977-08-28 00:00:00,970.48,-58.16,40.87,990.03,-61.82,37.26,985.65,-60.53,38.74,987.12,-45.98,50.32,1012.77,-54.79,23.68
246,TC197705,Tony,C,1,1977-09-20 12:00:00,1977-09-22 00:00:00,1977-09-18 06:00:00,1977-09-18 06:00:00,1977-09-11 00:00:00,973.39,-48.26,19.2,973.39,-48.26,19.2,988.53,-43.62,27.46,992.07,-22.0,41.0,1006.32,-23.87,9.27
247,TC197709,Christine,C,1,1977-10-28 00:00:00,1977-10-30 00:00:00,1977-10-27 12:00:00,1977-10-27 12:00:00,1977-10-23 00:00:00,947.13,-72.45,28.74,947.13,-72.45,28.74,950.47,-71.72,30.4,997.15,-56.25,38.75,1007.83,-62.67,22.15
248,TC197806,Luke,C,2,1978-09-29 06:00:00,1978-09-29 18:00:00,1978-09-29 18:00:00,1978-09-25 18:00:00,1978-09-23 18:00:00,995.11,-29.5,47.25,995.36,-47.96,25.12,995.39,-37.75,41.5,995.11,-29.5,47.25,1004.2,-39.25,23.77
249,TC197807,Maho,C,1,1978-10-09 00:00:00,1978-10-12 00:00:00,1978-10-08 00:00:00,1978-10-08 00:00:00,1978-09-27 18:00:00,887.03,-82.97,18.23,887.03,-82.97,18.23,919.28,-81.29,23.24,985.49,-66.29,39.47,1006.82,-26.76,11.37
250,TC197809,Peach,C,1,1978-11-04 06:00:00,1978-11-04 18:00:00,1978-11-01 06:00:00,1978-11-01 06:00:00,1978-10-29 18:00:00,954.8,-89.25,28.02,954.8,-89.25,28.02,999.96,-90.85,38.5,1001.23,-87.87,42.12,998.49,-78.97,27.2
251,TC197902,Victor,C,1,1979-04-12 18:00:00,1979-04-13 18:00:00,1979-04-11 18:00:00,1979-04-11 18:00:00,1979-04-05 18:00:00,992.68,-48.85,42.02,992.68,-48.85,42.02,997.96,-48.64,47.58,1011.86,-55.5,52.0,999.59,-40.93,31.01
252,TC197905,Charlie,C,1,1979-06-10 00:00:00,1979-06-11 06:00:00,1979-06-10 06:00:00,1979-06-09 18:00:00,1979-06-07 12:00:00,988.9,-43.46,29.55,995.09,-50.42,28.43,992.16,-47.17,28.95,996.33,-32.65,34.37,1006.2,-67.4,23.55
253,TC197906,Dorcas,C,1,1979-08-26 18:00:00,1979-08-28 12:00:00,1979-08-26 00:00:00,1979-08-26 00:00:00,1979-08-17 12:00:00,915.16,-86.24,29.79,915.16,-86.24,29.79,990.73,-83.27,34.1,997.73,-76.68,46.92,1011.11,-36.68,10.56
254,TC197907,Erik,C,2,1979-08-27 06:00:00,1979-08-27 12:00:00,1979-08-24 12:00:00,1979-08-24 12:00:00,1979-08-22 18:00:00,998.86,-47.11,40.54,998.86,-47.11,40.54,1010.22,-28.25,40.75,1010.42,-27.0,41.0,1014.07,-60.97,35.53
255,TC197908,Gloria,C,1,1979-08-28 12:00:00,1979-08-31 00:00:00,1979-08-28 12:00:00,1979-08-27 18:00:00,1979-08-23 12:00:00,986.93,-59.21,39.81,987.62,-66.77,35.85,986.93,-59.21,39.81,1008.48,-41.13,35.37,1008.05,-59.66,21.82
256,TC197909,Hubert,C,1,1979-09-14 12:00:00,1979-09-15 18:00:00,1979-09-08 00:00:00,1979-09-08 00:00:00,1979-09-01 00:00:00,909.69,-66.31,21.56,909.69,-66.31,21.56,986.99,-77.19,45.61,989.64,-65.06,50.14,1009.03,-27.28,13.87
257,TC197912,Lily,C,1,1979-09-11 18:00:00,1979-09-15 00:00:00,1979-09-15 00:00:00,1979-09-11 06:00:00,1979-09-09 12:00:00,976.63,-19.59,42.45,997.99,-38.5,26.18,993.34,-37.95,27.58,976.63,-19.59,42.45,1001.43,-36.75,24.68
258,TC197914,Noelle,C,1,1979-10-08 12:00:00,1979-10-10 12:00:00,1979-10-10 06:00:00,1979-10-08 06:00:00,1979-10-02 00:00:00,936.37,-67.02,42.07,984.69,-72.58,28.91,978.38,-71.91,30.28,949.84,-65.02,43.94,1004.43,-77.98,13.13
259,TC197917,Thomas,C,1,1979-12-05 06:00:00,1979-12-05 18:00:00,1979-12-06 06:00:00,1979-12-02 18:00:00,1979-12-01 18:00:00,987.33,-17.75,44.0,989.91,-42.79,37.18,991.21,-33.84,44.1,992.05,-28.1,43.87,997.0,-37.74,36.54
260,TC198001,Ana,C,1,1980-02-14 06:00:00,1980-02-14 12:00:00,1980-02-12 06:00:00,1980-02-12 06:00:00,1980-02-12 00:00:00,978.37,-21.21,33.79,978.37,-21.21,33.79,984.78,-15.1,46.07,987.27,-14.25,45.25,981.4,-24.64,31.98
261,TC198011,Mandy,C,2,1980-10-12 00:00:00,1980-10-13 06:00:00,1980-10-09 06:00:00,1980-10-09 06:00:00,1980-10-02 00:00:00,886.74,-86.43,22.69,886.74,-86.43,22.69,989.57,-87.94,33.76,994.8,-84.1,42.43,1006.57,-66.77,13.73
262,TC198012,Nathan,C,1,1980-10-20 18:00:00,1980-10-21 06:00:00,1980-10-15 18:00:00,1980-10-15 18:00:00,1980-10-03 12:00:00,953.9,-64.61,34.07,953.9,-64.61,34.07,991.25,-58.7,35.26,990.79,-55.44,35.01,1006.39,-14.4,11.59
263,TC198105,Carson,C,1,1981-09-23 12:00:00,1981-09-24 06:00:00,1981-09-22 18:00:00,1981-09-22 18:00:00,1981-09-09 12:00:00,984.54,-66.12,35.05,984.54,-66.12,35.05,986.74,-61.96,41.81,1004.68,-53.25,48.25,1010.73,-32.56,11.23
264,TC198107,Erling,C,1,1981-10-14 18:00:00,1981-10-15 00:00:00,1981-10-12 00:00:00,1981-10-12 00:00:00,1981-10-07 18:00:00,975.26,-59.43,39.71,975.26,-59.43,39.71,1014.22,-56.75,43.25,1016.21,-55.5,43.0,1000.81,-68.62,33.89
265,TC198208,Rocco,C,1,1982-10-18 18:00:00,1982-10-20 06:00:00,1982-10-19 12:00:00,1982-10-18 12:00:00,1982-10-14 18:00:00,955.72,-54.16,42.2,973.74,-62.66,37.73,969.23,-61.11,38.47,974.31,-40.1,49.25,1012.74,-61.03,37.01
266,TC198210,Timothy,C,1,1982-11-11 12:00:00,1982-11-12 06:00:00,1982-11-06 00:00:00,1982-11-06 00:00:00,1982-10-30 18:00:00,972.12,-78.59,17.8,972.12,-78.59,17.8,997.51,-65.28,25.69,998.19,-61.75,27.25,1006.29,-77.15,8.57
267,TC198307,Joshua,C,1,1983-08-26 12:00:00,1983-08-27 18:00:00,1983-08-26 18:00:00,1983-08-26 06:00:00,1983-08-21 12:00:00,975.36,-62.95,40.72,975.69,-67.22,37.67,976.14,-65.2,39.13,990.92,-58.8,46.99,1011.18,-77.89,25.86
268,TC198310,Mary,C,1,1983-09-28 00:00:00,1983-09-28 12:00:00,1983-09-22 00:00:00,1983-09-22 00:00:00,1983-09-19 00:00:00,948.18,-69.68,15.38,948.18,-69.68,15.38,1010.38,-80.27,31.49,1007.86,-77.95,33.74,1001.85,-57.68,13.47
269,TC198413,Oxlip,C,1,1984-10-27 18:00:00,1984-11-01 00:00:00,1984-10-26 18:00:00,1984-10-26 18:00:00,1984-10-18 12:00:00,924.72,-66.6,23.39,924.72,-66.6,23.39,945.71,-65.35,24.37,973.36,-39.69,46.23,1006.28,-28.09,8.93
270,TC198503,Yan,C,1,1985-08-16 12:00:00,1985-08-18 12:00:00,1985-08-13 06:00:00,1985-08-13 06:00:00,1985-08-04 00:00:00,943.45,-49.91,25.33,943.45,-49.91,25.33,952.42,-49.06,41.15,988.18,-28.62,52.0,1011.27,-26.46,7.83
271,TC198507,Derrick,C,2,1985-09-22 00:00:00,1985-09-22 06:00:00,1985-09-17 06:00:00,1985-09-17 06:00:00,1985-09-07 12:00:00,959.18,-48.63,40.06,959.18,-48.63,40.06,1000.65,-28.75,50.75,1001.75,-27.25,50.75,1007.95,-41.12,13.49
272,TC198604,Oscar,C,1,1986-09-13 00:00:00,1986-09-14 18:00:00,1986-09-12 18:00:00,1986-09-12 18:00:00,1986-09-01 12:00:00,978.69,-37.28,36.13,978.69,-37.28,36.13,981.41,-36.76,37.74,1007.94,-22.55,48.59,1009.39,-26.48,15.7
273,TC198605,Rachel,C,2,1986-09-15 12:00:00,1986-09-15 18:00:00,1986-09-14 12:00:00,1986-09-14 12:00:00,1986-09-11 00:00:00,998.77,-91.55,32.15,998.77,-91.55,32.15,1003.77,-86.96,38.99,1003.43,-84.87,41.83,1002.05,-92.41,24.86
274,TC198607,Torie,C,1,1986-10-07 06:00:00,1986-10-07 12:00:00,1986-10-04 06:00:00,1986-10-04 06:00:00,1986-09-29 12:00:00,967.24,-72.38,31.57,967.24,-72.38,31.57,979.17,-73.86,40.1,986.12,-74.56,41.6,1000.76,-78.58,17.31
275,TC198701,Doris,C,1,1987-06-10 18:00:00,1987-06-11 12:00:00,1987-06-10 06:00:00,1987-06-10 06:00:00,1987-06-03 00:00:00,956.22,-84.24,27.52,956.22,-84.24,27.52,976.11,-82.09,32.02,990.09,-77.72,40.27,1008.66,-84.05,16.22
276,TC198704,Inaki,C,3,1987-09-13 12:00:00,1987-09-13 12:00:00,1987-09-14 18:00:00,1987-09-13 00:00:00,1987-09-09 00:00:00,986.42,-54.75,51.75,998.48,-71.24,40.03,1000.18,-69.62,41.87,1000.18,-69.62,41.87,1011.62,-73.46,35.84
277,TC198802,Micah,C,1,1988-02-06 00:00:00,1988-02-06 06:00:00,1988-02-05 06:00:00,1988-02-05 06:00:00,1988-02-02 06:00:00,998.09,-35.19,36.46,998.09,-35.19,36.46,999.63,-31.01,38.29,999.02,-28.74,38.72,1011.46,-30.62,37.28
