,Code,Name,ABC,Trans Type,ET Begin Time,ET Complete Time,Peak Time,Trop Peak Time,Genesis Time,Peak SLP,Peak Lon,Peak Lat,Trop Peak SLP,Trop Peak Lon,Trop Peak Lat,ET Begin SLP,ET Begin Lon,ET Begin Lat,ET Complete SLP,ET Complete Lon,ET Complete Lat,Genesis SLP,Genesis Lon,Genesis Lat
92,TC204304,Audrey,B,1,2043-03-26 06:00:00,2043-03-26 12:00:00,2043-03-25 12:00:00,2043-03-25 12:00:00,2043-03-21 18:00:00,958.66,-40.54,40.1,958.66,-40.54,40.1,963.88,-35.1,43.88,967.5,-33.75,45.5,995.49,-58.17,37.35
93,TC204305,Brandon,B,1,2043-06-22 06:00:00,2043-06-23 06:00:00,2043-06-18 12:00:00,2043-06-18 12:00:00,2043-06-13 18:00:00,989.9,-80.84,26.71,989.9,-80.84,26.71,997.62,-67.78,42.34,999.13,-59.9,45.04,1012.29,-87.38,17.44
94,TC204306,Christine,B,1,2043-06-29 12:00:00,2043-06-29 18:00:00,2043-06-27 18:00:00,2043-06-27 18:00:00,2043-06-25 06:00:00,996.78,-34.68,41.43,996.78,-34.68,41.43,1014.62,-26.5,43.75,1015.85,-25.25,43.25,1006.42,-60.04,37.71
95,TC204309,Geoffrey,B,1,2043-10-05 18:00:00,2043-10-06 06:00:00,2043-10-06 06:00:00,2043-10-05 12:00:00,2043-09-30 18:00:00,989.66,-36.83,46.24,998.45,-40.29,39.62,994.08,-38.72,41.7,989.66,-36.83,46.24,1013.0,-38.81,33.88
96,TC204312,Katrina,B,1,2043-12-23 12:00:00,2043-12-24 06:00:00,2043-12-21 00:00:00,2043-12-21 00:00:00,2043-12-15 18:00:00,947.93,-21.67,38.09,947.93,-21.67,38.09,980.23,-12.8,44.05,983.96,-5.61,50.73,1008.92,-35.76,32.07
97,TC204405,Samson,B,3,2044-11-15 00:00:00,2044-11-15 00:00:00,2044-11-09 06:00:00,2044-11-09 06:00:00,2044-11-06 12:00:00,987.68,-27.23,37.24,987.68,-27.23,37.24,1003.7,-5.13,42.21,1003.7,-5.13,42.21,992.3,-33.88,44.8
98,TC204501,Tiffany,B,3,2045-04-26 18:00:00,2045-04-26 18:00:00,2045-04-27 18:00:00,2045-04-25 00:00:00,2045-04-23 18:00:00,991.96,-62.76,33.76,995.37,-86.61,28.45,997.61,-80.14,27.95,997.61,-80.14,27.95,1007.68,-79.97,31.97
99,TC204502,Victor,B,1,2045-08-24 18:00:00,2045-08-26 06:00:00,2045-08-24 12:00:00,2045-08-24 12:00:00,2045-08-20 00:00:00,995.97,-52.76,31.97,995.97,-52.76,31.97,999.58,-51.18,32.62,1007.43,-44.11,39.54,1005.58,-34.67,14.3
100,TC204507,Erik,B,1,2045-11-02 18:00:00,2045-11-03 06:00:00,2045-10-28 06:00:00,2045-10-28 06:00:00,2045-10-27 18:00:00,970.19,-48.82,40.79,970.19,-48.82,40.79,988.83,-33.75,52.25,998.42,-34.0,48.75,984.03,-46.28,39.67
101,TC204603,Marco,B,1,2046-05-30 06:00:00,2046-05-30 12:00:00,2046-05-29 12:00:00,2046-05-29 12:00:00,2046-05-26 18:00:00,970.04,-40.03,47.82,970.04,-40.03,47.82,976.2,-45.91,51.09,979.48,-46.58,49.97,991.34,-57.95,38.17
102,TC204702,Esther,B,1,2047-08-29 18:00:00,2047-09-01 12:00:00,2047-08-27 18:00:00,2047-08-27 18:00:00,2047-08-16 18:00:00,909.95,-74.71,28.14,909.95,-74.71,28.14,925.62,-73.31,34.47,999.27,-69.75,47.75,1007.74,-19.12,9.99
103,TC204804,Samuel,B,1,2048-10-14 00:00:00,2048-10-15 06:00:00,2048-10-16 06:00:00,2048-10-13 18:00:00,2048-10-12 06:00:00,992.14,-39.25,52.5,1003.33,-70.34,34.7,1000.44,-69.91,36.14,996.55,-59.58,44.32,1007.32,-70.43,30.04
104,TC204805,Tatiana,B,1,2048-10-18 12:00:00,2048-10-22 06:00:00,2048-10-19 18:00:00,2048-10-18 06:00:00,2048-10-15 12:00:00,983.53,-28.39,40.45,1002.99,-40.88,32.02,1002.63,-38.93,33.4,999.05,-27.26,45.67,1013.8,-44.39,31.39
105,TC204905,Erling,B,2,2049-10-19 06:00:00,2049-10-21 00:00:00,2049-10-14 06:00:00,2049-10-14 06:00:00,2049-10-10 12:00:00,996.11,-26.19,11.27,996.11,-26.19,11.27,1012.75,-45.6,25.88,1006.91,-31.15,33.4,1006.66,-5.82,10.24
106,TC204908,Julie,B,2,2049-12-03 00:00:00,2049-12-03 18:00:00,2049-11-27 18:00:00,2049-11-27 18:00:00,2049-11-26 00:00:00,972.9,-38.74,43.16,972.9,-38.74,43.16,999.85,-13.5,38.75,1004.08,-9.5,36.25,996.01,-44.1,37.21
107,TC204910,Laura,B,1,2049-12-08 06:00:00,2049-12-08 12:00:00,2049-12-08 18:00:00,2049-12-08 00:00:00,2049-12-04 06:00:00,967.43,-53.74,52.06,974.43,-42.09,46.46,971.3,-44.3,48.96,970.25,-48.42,50.73,1003.66,-29.83,33.82
108,TC205002,Naomi,B,1,2050-09-12 18:00:00,2050-09-15 12:00:00,2050-09-13 12:00:00,2050-09-12 00:00:00,2050-09-03 12:00:00,945.43,-43.63,38.69,948.71,-56.13,34.1,952.02,-52.21,36.34,1002.48,-14.53,39.93,1005.94,-16.78,12.92
109,TC205005,Timothy,B,3,2050-09-14 00:00:00,2050-09-14 00:00:00,2050-09-11 06:00:00,2050-09-11 06:00:00,2050-09-08 18:00:00,988.54,-74.7,36.68,988.54,-74.7,36.68,1003.21,-67.46,38.86,1003.21,-67.46,38.86,1010.83,-77.52,30.88
110,TC205006,Wendy,B,1,2050-10-11 12:00:00,2050-10-12 12:00:00,2050-10-13 06:00:00,2050-10-10 06:00:00,2050-10-07 18:00:00,982.63,-25.0,54.25,996.99,-58.66,32.94,989.69,-51.76,38.38,989.75,-42.53,46.36,1006.68,-51.11,15.34
111,TC205108,Luca,B,1,2051-08-22 06:00:00,2051-08-24 12:00:00,2051-08-19 18:00:00,2051-08-19 18:00:00,2051-08-10 18:00:00,924.79,-86.95,29.15,924.79,-86.95,29.15,998.85,-93.34,37.27,997.0,-79.56,45.06,1006.21,-52.98,11.67
112,TC205115,Alberto,B,1,2051-11-03 06:00:00,2051-11-08 06:00:00,2051-11-03 18:00:00,2051-11-03 00:00:00,2051-10-24 12:00:00,928.42,-72.45,28.74,948.75,-77.42,27.42,942.88,-75.71,28.13,968.88,-32.14,45.07,1009.12,-77.59,10.91
113,TC205303,Lorraine,B,3,2053-09-22 18:00:00,2053-09-22 18:00:00,2053-09-20 18:00:00,2053-09-20 18:00:00,2053-09-17 12:00:00,995.71,-52.81,38.81,995.71,-52.81,38.81,1006.26,-48.5,49.75,1006.26,-48.5,49.75,1003.46,-40.0,37.64
114,TC205405,Bernardo,B,1,2054-06-17 18:00:00,2054-06-18 00:00:00,2054-06-17 18:00:00,2054-06-17 12:00:00,2054-06-14 06:00:00,985.69,-69.36,43.61,986.56,-68.92,42.0,985.69,-69.36,43.61,991.97,-71.64,45.46,998.49,-78.12,33.08
115,TC205409,Gareth,B,1,2054-09-21 12:00:00,2054-09-21 18:00:00,2054-09-17 18:00:00,2054-09-17 18:00:00,2054-09-13 06:00:00,989.88,-72.56,30.52,989.88,-72.56,30.52,1010.03,-59.0,32.5,1007.09,-58.25,33.0,1010.15,-69.44,24.32
116,TC205505,Rachel,B,1,2055-10-12 18:00:00,2055-10-13 12:00:00,2055-10-14 12:00:00,2055-10-10 18:00:00,2055-10-10 18:00:00,999.11,-48.3,41.18,1002.47,-57.05,29.41,1011.84,-58.17,33.77,1009.76,-56.25,33.19,1002.47,-57.05,29.41
117,TC205605,Doris,B,1,2056-08-24 12:00:00,2056-08-24 18:00:00,2056-08-19 00:00:00,2056-08-19 00:00:00,2056-08-05 06:00:00,922.71,-80.75,31.37,922.71,-80.75,31.37,999.13,-72.69,42.02,997.93,-69.59,44.16,1011.19,-20.6,12.45
118,TC205801,Micah,B,3,2058-07-18 18:00:00,2058-07-18 18:00:00,2058-07-16 12:00:00,2058-07-16 12:00:00,2058-07-12 06:00:00,928.13,-85.89,29.09,928.13,-85.89,29.09,1004.33,-76.27,43.2,1004.33,-76.27,43.2,1009.4,-57.03,18.53
119,TC205805,Toby,B,1,2058-10-06 18:00:00,2058-10-07 12:00:00,2058-10-07 00:00:00,2058-10-06 06:00:00,2058-10-02 18:00:00,990.61,-68.92,43.17,992.11,-71.89,40.07,991.68,-69.46,41.71,997.28,-68.17,48.14,996.69,-68.56,35.09
120,TC205806,Zoe,B,2,2058-10-30 00:00:00,2058-10-31 00:00:00,2058-10-31 06:00:00,2058-10-28 18:00:00,2058-10-27 12:00:00,970.4,-45.0,50.5,993.79,-48.82,40.79,999.96,-41.51,37.97,976.22,-43.95,46.79,1008.67,-52.9,36.52
121,TC205906,Giovanni,B,1,2059-09-12 12:00:00,2059-09-14 06:00:00,2059-09-08 06:00:00,2059-09-08 06:00:00,2059-08-30 00:00:00,960.17,-51.65,23.48,960.17,-51.65,23.48,975.38,-48.52,36.53,1002.57,-30.25,54.5,1007.28,-25.52,10.36
122,TC205907,Ivy,B,1,2059-11-24 12:00:00,2059-11-25 00:00:00,2059-11-18 06:00:00,2059-11-18 06:00:00,2059-11-18 06:00:00,975.53,-57.98,42.03,975.53,-57.98,42.03,1000.71,-46.51,38.8,997.67,-40.99,44.68,975.53,-57.98,42.03
123,TC206002,Luigi,B,3,2060-09-03 00:00:00,2060-09-03 00:00:00,2060-09-01 06:00:00,2060-09-01 06:00:00,2060-08-22 06:00:00,920.01,-84.24,27.52,920.01,-84.24,27.52,1001.76,-84.0,40.08,1001.76,-84.0,40.08,1005.76,-22.1,10.52
124,TC206003,Michelle,B,1,2060-09-12 00:00:00,2060-09-13 00:00:00,2060-09-06 06:00:00,2060-09-06 06:00:00,2060-08-29 06:00:00,968.53,-61.05,35.25,968.53,-61.05,35.25,1002.3,-31.19,43.64,1012.02,-25.29,43.24,1009.1,-39.51,9.98
125,TC206005,Rosita,B,1,2060-10-17 12:00:00,2060-10-17 18:00:00,2060-10-14 06:00:00,2060-10-14 06:00:00,2060-10-10 06:00:00,984.58,-42.39,44.36,984.58,-42.39,44.36,1010.12,-26.5,42.25,1010.4,-26.0,40.75,993.42,-48.02,42.85
126,TC206104,Beatrice,B,3,2061-08-11 06:00:00,2061-08-11 06:00:00,2061-08-08 12:00:00,2061-08-08 12:00:00,2061-08-04 18:00:00,991.78,-91.29,29.15,991.78,-91.29,29.15,1015.14,-95.0,30.0,1015.14,-95.0,30.0,1012.43,-83.38,21.29
127,TC206201,Janet,C,2,2062-01-16 12:00:00,2062-01-16 18:00:00,2062-01-11 18:00:00,2062-01-11 18:00:00,2062-01-10 12:00:00,974.76,-50.83,29.91,974.76,-50.83,29.91,995.19,-32.76,46.37,993.17,-30.21,48.72,998.57,-56.36,30.98
128,TC206205,Nicole,C,1,2062-08-31 06:00:00,2062-08-31 12:00:00,2062-08-29 00:00:00,2062-08-29 00:00:00,2062-08-20 12:00:00,935.04,-74.14,34.87,935.04,-74.14,34.87,996.88,-78.94,43.48,999.29,-78.26,44.48,1004.81,-42.94,16.03
129,TC206211,Brandon,C,1,2062-11-18 06:00:00,2062-11-22 00:00:00,2062-11-15 18:00:00,2062-11-15 18:00:00,2062-11-12 18:00:00,963.91,-79.08,12.5,963.91,-79.08,12.5,984.38,-74.46,14.24,1006.54,-65.75,21.75,1008.12,-80.18,10.98
130,TC206302,Elyse,C,1,2063-08-26 18:00:00,2063-08-27 18:00:00,2063-08-29 06:00:00,2063-08-24 18:00:00,2063-08-19 00:00:00,992.67,-15.25,54.25,995.12,-53.11,37.27,999.1,-45.81,44.04,1003.28,-32.8,48.05,1011.24,-51.38,19.64
131,TC206305,Jacob,C,3,2063-11-19 00:00:00,2063-11-19 00:00:00,2063-11-20 00:00:00,2063-11-17 06:00:00,2063-11-17 06:00:00,993.24,-28.82,36.25,1003.9,-38.13,23.19,998.54,-36.89,24.42,998.54,-36.89,24.42,1003.9,-38.13,23.19
132,TC206402,Luke,C,1,2064-10-01 18:00:00,2064-10-04 06:00:00,2064-10-02 00:00:00,2064-10-01 06:00:00,2064-09-27 06:00:00,955.26,-46.28,39.67,963.93,-48.64,36.27,962.01,-47.17,38.94,994.48,-14.41,47.59,1003.47,-49.27,34.42
133,TC206503,Tiffany,C,1,2065-11-20 12:00:00,2065-11-20 18:00:00,2065-11-17 06:00:00,2065-11-17 06:00:00,2065-11-16 00:00:00,982.42,-51.68,37.82,982.42,-51.68,37.82,998.96,-38.12,39.06,998.68,-36.42,39.98,1007.56,-57.45,31.55
134,TC206601,Andy,C,1,2066-02-22 06:00:00,2066-02-22 18:00:00,2066-02-21 00:00:00,2066-02-21 00:00:00,2066-02-16 00:00:00,979.33,-38.21,38.66,979.33,-38.21,38.66,992.23,-26.42,41.41,998.18,-19.89,44.58,1001.49,-65.29,34.8
135,TC206605,Erik,C,1,2066-06-12 18:00:00,2066-06-13 00:00:00,2066-06-12 06:00:00,2066-06-12 06:00:00,2066-06-04 18:00:00,990.76,-82.63,41.9,990.76,-82.63,41.9,998.99,-76.43,41.75,1000.17,-73.73,41.63,1011.65,-82.6,24.34
136,TC206607,Hubert,C,1,2066-09-15 12:00:00,2066-09-17 12:00:00,2066-09-12 12:00:00,2066-09-12 12:00:00,2066-09-01 18:00:00,928.01,-65.08,29.6,928.01,-65.08,29.6,938.36,-56.21,39.75,978.32,-34.16,49.64,1008.25,-25.6,11.86
137,TC206608,Josie,C,1,2066-09-22 18:00:00,2066-09-23 00:00:00,2066-09-15 06:00:00,2066-09-15 06:00:00,2066-09-12 00:00:00,997.06,-25.34,15.18,997.06,-25.34,15.18,1006.23,-42.99,31.88,1008.16,-41.93,31.67,1008.26,-12.48,9.81
138,TC206610,Lily,C,1,2066-10-10 12:00:00,2066-10-14 18:00:00,2066-10-11 18:00:00,2066-10-10 06:00:00,2066-10-05 06:00:00,985.73,-66.52,30.58,1000.64,-75.06,28.58,992.91,-73.59,28.91,1001.63,-46.81,43.42,1015.58,-66.71,30.46
139,TC206706,Bryan,C,1,2067-08-30 06:00:00,2067-09-01 18:00:00,2067-08-26 12:00:00,2067-08-26 12:00:00,2067-08-18 00:00:00,907.48,-74.72,22.63,907.48,-74.72,22.63,983.43,-78.4,31.9,1003.28,-75.88,35.63,1009.3,-29.44,11.0
140,TC206707,Cissy,C,1,2067-09-03 06:00:00,2067-09-03 18:00:00,2067-09-02 00:00:00,2067-09-02 00:00:00,2067-08-22 06:00:00,950.33,-51.71,41.43,950.33,-51.71,41.43,980.19,-44.66,48.55,987.66,-39.84,52.9,1008.36,-29.94,12.56
141,TC206801,Kannas,C,1,2068-08-20 18:00:00,2068-08-21 12:00:00,2068-08-20 12:00:00,2068-08-20 12:00:00,2068-08-17 00:00:00,996.42,-56.51,42.98,996.42,-56.51,42.98,998.94,-54.14,44.67,1010.26,-43.51,48.59,1017.78,-66.78,38.03
142,TC206803,Mandy,C,1,2068-09-26 18:00:00,2068-09-27 00:00:00,2068-09-23 06:00:00,2068-09-23 06:00:00,2068-09-14 06:00:00,964.05,-82.81,25.81,964.05,-82.81,25.81,1012.84,-83.32,33.04,1011.48,-82.02,31.63,1008.29,-23.21,12.85
143,TC206804,Nathan,C,1,2068-10-05 00:00:00,2068-10-09 00:00:00,2068-10-05 18:00:00,2068-10-02 12:00:00,2068-10-01 06:00:00,995.3,-35.06,40.64,1006.21,-51.61,31.24,1007.6,-40.5,38.6,1004.25,-18.0,46.0,1010.55,-52.23,24.06
144,TC206805,Queenie,C,2,2068-11-14 00:00:00,2068-11-14 06:00:00,2068-11-15 00:00:00,2068-11-12 18:00:00,2068-11-11 18:00:00,993.46,-69.48,31.79,997.32,-81.37,17.71,1004.92,-79.79,21.65,1003.56,-79.01,23.16,1002.46,-81.51,14.97
145,TC207002,Erling,C,1,2070-05-31 06:00:00,2070-06-01 06:00:00,2070-05-31 06:00:00,2070-05-31 00:00:00,2070-05-26 18:00:00,976.92,-48.57,39.5,979.35,-49.22,37.67,976.92,-48.57,39.5,990.56,-45.73,46.79,1004.6,-71.25,23.16
146,TC207003,Greta,C,2,2070-06-10 00:00:00,2070-06-11 00:00:00,2070-06-07 00:00:00,2070-06-07 00:00:00,2070-06-02 12:00:00,988.12,-81.12,31.79,988.12,-81.12,31.79,1003.8,-67.7,46.28,1002.81,-62.27,49.26,1004.44,-76.81,29.49
147,TC207006,Kevin,C,1,2070-10-14 12:00:00,2070-10-15 06:00:00,2070-10-04 12:00:00,2070-10-04 12:00:00,2070-10-01 12:00:00,932.42,-86.93,19.68,932.42,-86.93,19.68,990.06,-90.09,32.2,997.09,-87.95,38.62,1005.71,-77.74,14.93
148,TC207101,Timothy,C,2,2071-03-29 00:00:00,2071-03-29 12:00:00,2071-03-30 06:00:00,2071-03-27 06:00:00,2071-03-27 06:00:00,989.83,-54.75,51.75,998.58,-58.33,31.37,1000.51,-56.66,34.48,994.79,-56.01,40.29,998.58,-58.33,31.37
149,TC207102,Wendy,C,1,2071-04-11 06:00:00,2071-04-14 18:00:00,2071-04-13 12:00:00,2071-04-10 06:00:00,2071-04-06 18:00:00,969.37,-42.87,23.96,972.38,-49.65,31.22,981.73,-47.81,27.88,1002.58,-34.5,25.0,1002.46,-59.25,24.87
150,TC207207,Nabil,C,1,2072-12-08 00:00:00,2072-12-08 12:00:00,2072-12-05 06:00:00,2072-12-05 06:00:00,2072-12-04 18:00:00,954.98,-41.41,44.05,954.98,-41.41,44.05,981.34,-39.85,45.66,988.35,-43.25,48.5,968.66,-41.08,42.26
151,TC207309,Gwyneth,C,2,2073-12-26 18:00:00,2073-12-27 18:00:00,2073-12-30 18:00:00,2073-12-23 06:00:00,2073-12-22 18:00:00,963.51,-33.95,39.83,992.98,-63.17,38.36,998.83,-65.47,29.14,995.09,-56.77,25.88,994.2,-62.71,36.43
152,TC207405,Manfred,C,1,2074-06-11 06:00:00,2074-06-12 06:00:00,2074-06-11 18:00:00,2074-06-11 00:00:00,2074-06-08 06:00:00,987.94,-74.47,38.76,993.9,-77.19,34.72,993.61,-76.69,35.34,993.65,-71.03,41.51,1006.3,-85.06,25.47
153,TC207409,Travis,C,1,2074-10-09 06:00:00,2074-10-12 00:00:00,2074-10-08 18:00:00,2074-10-08 18:00:00,2074-09-27 18:00:00,955.13,-38.04,40.38,955.13,-38.04,40.38,966.11,-33.78,41.1,1008.57,-20.45,45.52,1008.59,-57.14,34.5
154,TC207511,Savio,C,1,2075-11-24 18:00:00,2075-11-26 06:00:00,2075-11-17 00:00:00,2075-11-17 00:00:00,2075-11-14 06:00:00,970.93,-66.93,35.1,970.93,-66.93,35.1,1004.09,-39.91,28.81,1017.32,-43.25,26.5,1003.14,-71.65,22.01
155,TC207512,Torie,C,2,2075-11-24 18:00:00,2075-11-25 00:00:00,2075-11-22 12:00:00,2075-11-22 12:00:00,2075-11-20 06:00:00,971.56,-37.34,36.85,971.56,-37.34,36.85,994.32,-31.04,49.12,1000.08,-27.68,50.73,995.63,-34.88,28.92
156,TC207606,Facundo,C,1,2076-10-16 18:00:00,2076-10-17 12:00:00,2076-10-18 00:00:00,2076-10-15 18:00:00,2076-10-11 12:00:00,965.18,-15.0,56.5,991.5,-36.53,36.65,992.26,-32.65,43.22,978.1,-24.25,50.25,1006.56,-37.6,26.15
157,TC207701,Kelechi,C,2,2077-06-26 06:00:00,2077-06-26 18:00:00,2077-06-16 12:00:00,2077-06-16 12:00:00,2077-06-11 00:00:00,985.88,-81.04,28.48,985.88,-81.04,28.48,1005.27,-68.31,39.82,1007.61,-70.25,40.25,1006.51,-77.84,11.09
158,TC207801,Toby,C,1,2078-01-28 12:00:00,2078-01-28 18:00:00,2078-01-28 06:00:00,2078-01-28 06:00:00,2078-01-25 06:00:00,975.71,-32.42,45.03,975.71,-32.42,45.03,977.27,-30.88,46.43,977.36,-29.13,48.16,1000.09,-48.33,36.31
159,TC207805,Candy,C,1,2078-10-09 00:00:00,2078-10-11 18:00:00,2078-10-10 12:00:00,2078-10-08 12:00:00,2078-10-05 06:00:00,986.56,-66.85,34.65,995.61,-70.59,26.29,993.78,-70.29,28.55,996.17,-59.51,38.81,1007.66,-68.14,20.57
160,TC207903,Jack,C,2,2079-09-03 18:00:00,2079-09-04 00:00:00,2079-08-31 06:00:00,2079-08-31 06:00:00,2079-08-29 00:00:00,992.03,-20.35,15.82,992.03,-20.35,15.82,1007.83,-39.03,37.15,1009.08,-36.96,39.7,1007.38,-16.64,9.41
161,TC207904,Kiley,C,1,2079-10-02 18:00:00,2079-10-08 06:00:00,2079-10-06 18:00:00,2079-10-02 12:00:00,2079-10-01 00:00:00,930.7,-52.25,40.65,1006.98,-74.56,28.51,1007.67,-73.93,28.42,980.62,-52.34,41.21,1012.9,-73.0,31.44
162,TC207905,Luigi,C,1,2079-11-03 00:00:00,2079-11-03 18:00:00,2079-11-03 18:00:00,2079-11-02 18:00:00,2079-10-31 12:00:00,978.77,-64.15,47.0,989.31,-69.97,34.26,987.25,-69.45,36.16,978.77,-64.15,47.0,1002.78,-69.83,25.62
163,TC208105,Kinen,C,1,2081-09-27 06:00:00,2081-09-29 12:00:00,2081-09-28 12:00:00,2081-09-26 12:00:00,2081-09-21 00:00:00,988.31,-39.44,39.09,989.27,-59.08,31.01,994.39,-54.38,33.41,1007.67,-27.75,43.25,1000.22,-51.54,18.27
164,TC208209,Jacob,C,1,2082-08-29 00:00:00,2082-09-01 00:00:00,2082-08-28 00:00:00,2082-08-28 00:00:00,2082-08-22 18:00:00,908.31,-76.32,28.89,908.31,-76.32,28.89,912.98,-73.21,32.23,978.65,-51.49,47.13,1006.9,-51.19,13.86
165,TC208211,Luke,C,1,2082-09-21 12:00:00,2082-09-22 00:00:00,2082-09-19 12:00:00,2082-09-19 12:00:00,2082-09-17 12:00:00,994.99,-77.36,32.23,994.99,-77.36,32.23,1000.53,-76.99,39.06,1001.89,-72.8,40.48,1011.17,-77.62,30.12
166,TC208303,Samson,C,1,2083-09-23 00:00:00,2083-09-23 12:00:00,2083-09-19 18:00:00,2083-09-19 18:00:00,2083-09-17 18:00:00,938.39,-63.38,33.2,938.39,-63.38,33.2,971.84,-44.62,46.84,985.97,-35.07,51.23,1000.96,-61.99,24.03
167,TC208305,Victor,C,1,2083-10-03 06:00:00,2083-10-05 00:00:00,2083-09-30 12:00:00,2083-09-30 12:00:00,2083-09-27 18:00:00,914.66,-21.17,16.03,914.66,-21.17,16.03,968.76,-20.12,22.88,996.37,-8.45,34.18,1005.13,-14.47,16.22
168,TC208306,Andy,C,3,2083-10-17 00:00:00,2083-10-17 00:00:00,2083-10-18 06:00:00,2083-10-15 12:00:00,2083-10-11 00:00:00,998.68,-68.12,53.1,999.27,-71.48,39.63,1007.04,-64.43,49.27,1007.04,-64.43,49.27,1007.52,-79.23,29.62
169,TC208308,Charlie,C,2,2083-11-29 12:00:00,2083-11-29 18:00:00,2083-11-26 18:00:00,2083-11-26 18:00:00,2083-11-26 06:00:00,961.92,-48.79,43.97,961.92,-48.79,43.97,998.29,-37.75,39.5,999.42,-37.25,37.5,972.98,-53.42,42.27
170,TC208503,Lily,C,1,2085-08-18 06:00:00,2085-08-19 06:00:00,2085-08-17 00:00:00,2085-08-17 00:00:00,2085-08-08 00:00:00,931.17,-66.8,38.8,931.17,-66.8,38.8,975.75,-62.92,46.64,990.69,-59.29,50.35,1009.8,-38.44,13.71
171,TC208505,Noelle,C,1,2085-09-05 06:00:00,2085-09-07 18:00:00,2085-09-03 00:00:00,2085-09-03 00:00:00,2085-08-22 18:00:00,928.2,-73.6,34.8,928.2,-73.6,34.8,988.87,-75.85,39.54,1012.2,-68.28,43.74,1006.88,-30.78,9.85
172,TC208507,Shannon,C,1,2085-09-30 18:00:00,2085-10-01 18:00:00,2085-09-29 06:00:00,2085-09-29 06:00:00,2085-09-19 00:00:00,931.18,-50.51,29.82,931.18,-50.51,29.82,963.87,-43.65,39.25,991.71,-30.51,46.28,1006.32,-21.58,12.23
173,TC208702,John,C,1,2087-07-07 00:00:00,2087-07-10 00:00:00,2087-07-08 00:00:00,2087-07-06 18:00:00,2087-07-04 12:00:00,999.09,-59.74,39.1,1007.28,-67.67,36.01,1005.97,-66.34,36.98,1009.88,-44.6,40.72,1013.44,-79.9,32.74
174,TC208703,Kannas,C,1,2087-08-15 18:00:00,2087-08-16 00:00:00,2087-08-16 06:00:00,2087-08-15 12:00:00,2087-08-12 12:00:00,997.22,-52.16,47.95,1004.55,-63.44,43.14,1001.08,-60.3,45.12,1000.17,-57.19,46.53,1013.16,-74.46,33.71
175,TC208705,Mandy,C,1,2087-09-23 12:00:00,2087-09-24 18:00:00,2087-09-20 18:00:00,2087-09-20 18:00:00,2087-09-15 06:00:00,928.18,-70.49,24.8,928.18,-70.49,24.8,948.48,-73.9,38.16,981.42,-63.0,44.61,1007.85,-55.41,16.82
176,TC208708,Samuel,C,1,2087-10-03 00:00:00,2087-10-05 18:00:00,2087-09-29 00:00:00,2087-09-29 00:00:00,2087-09-22 06:00:00,931.19,-52.84,30.49,931.19,-52.84,30.49,959.25,-55.33,36.37,961.06,-30.26,50.54,1006.07,-30.13,12.48
177,TC208804,Diana,C,2,2088-10-17 00:00:00,2088-10-17 06:00:00,2088-10-17 18:00:00,2088-10-16 18:00:00,2088-10-15 00:00:00,999.92,-59.97,44.39,1003.36,-69.14,37.18,1002.81,-67.96,38.18,1002.8,-65.67,40.94,1009.11,-70.71,34.23
178,TC208805,Erling,C,2,2088-10-26 12:00:00,2088-10-26 18:00:00,2088-10-27 06:00:00,2088-10-24 06:00:00,2088-10-22 00:00:00,996.31,-78.16,34.3,1000.17,-81.56,21.43,1004.93,-78.45,29.6,1004.38,-78.64,30.73,1004.62,-77.56,13.35
179,TC208806,Greta,C,3,2088-11-14 00:00:00,2088-11-14 00:00:00,2088-11-08 18:00:00,2088-11-08 18:00:00,2088-11-07 12:00:00,966.59,-38.96,46.04,966.59,-38.96,46.04,989.64,-37.5,43.42,989.64,-37.5,43.42,978.16,-35.2,40.91
180,TC208905,Naomi,C,1,2089-10-08 12:00:00,2089-10-08 18:00:00,2089-10-09 12:00:00,2089-10-08 06:00:00,2089-10-01 00:00:00,991.8,-29.62,46.76,1002.95,-45.72,40.96,1002.09,-43.71,41.96,997.0,-40.91,42.67,1009.41,-42.7,30.4
181,TC208908,Timothy,C,1,2089-10-18 00:00:00,2089-10-18 18:00:00,2089-10-16 06:00:00,2089-10-16 06:00:00,2089-10-10 00:00:00,996.2,-45.28,39.75,996.2,-45.28,39.75,1009.96,-41.09,39.2,1017.0,-43.5,37.25,1004.91,-52.51,39.72
182,TC208909,Wendy,C,2,2089-11-04 00:00:00,2089-11-06 18:00:00,2089-11-01 18:00:00,2089-11-01 18:00:00,2089-10-26 18:00:00,985.49,-48.18,41.0,985.49,-48.18,41.0,999.76,-50.0,41.0,1010.83,-55.0,30.5,1001.47,-67.85,31.6
183,TC209004,Emmelyn,C,2,2090-04-28 00:00:00,2090-04-28 06:00:00,2090-04-25 06:00:00,2090-04-25 06:00:00,2090-04-23 12:00:00,988.22,-26.93,39.99,988.22,-26.93,39.99,999.88,-23.7,35.16,1001.37,-21.58,35.21,995.63,-33.11,39.6
184,TC209006,Hazel,C,2,2090-06-04 06:00:00,2090-06-04 12:00:00,2090-05-31 18:00:00,2090-05-31 18:00:00,2090-05-30 00:00:00,993.08,-81.0,20.71,993.08,-81.0,20.71,1009.92,-76.0,30.25,1011.93,-75.0,31.0,1002.29,-83.74,16.72
