,Code,Name,ABC,Trans Type,ET Begin Time,ET Complete Time,Peak Time,Trop Peak Time,Genesis Time,Peak SLP,Peak Lon,Peak Lat,Trop Peak SLP,Trop Peak Lon,Trop Peak Lat,ET Begin SLP,ET Begin Lon,ET Begin Lat,ET Complete SLP,ET Complete Lon,ET Complete Lat,Genesis SLP,Genesis Lon,Genesis Lat
105,TC212601,Song,A,1,2126-01-07 18:00:00,2126-01-08 00:00:00,2126-01-03 12:00:00,2126-01-03 12:00:00,2126-01-02 12:00:00,980.5,-60.53,40.47,980.5,-60.53,40.47,992.71,-26.29,43.12,993.52,-24.59,45.9,1008.16,-74.29,35.04
106,TC212604,Audrey,A,2,2126-05-16 00:00:00,2126-05-16 06:00:00,2126-05-12 00:00:00,2126-05-12 00:00:00,2126-05-07 18:00:00,973.58,-64.29,35.38,973.58,-64.29,35.38,1002.2,-28.33,36.35,1003.64,-25.6,36.84,1003.14,-87.48,26.63
107,TC212605,Brandon,A,1,2126-09-05 18:00:00,2126-09-07 00:00:00,2126-09-06 06:00:00,2126-09-05 12:00:00,2126-08-31 18:00:00,997.82,-55.6,45.44,1000.0,-61.0,42.0,999.97,-59.57,42.61,1001.43,-45.67,48.32,1012.43,-73.95,35.53
108,TC212606,Christine,A,1,2126-09-10 06:00:00,2126-09-10 18:00:00,2126-09-11 18:00:00,2126-09-09 12:00:00,2126-09-06 00:00:00,989.55,-32.5,43.25,999.35,-61.25,36.9,1000.23,-53.32,38.01,1000.64,-47.75,38.75,1013.52,-77.52,30.88
109,TC212701,Elyse,A,0,2127-03-20 12:00:00,,2127-03-18 06:00:00,2127-03-18 06:00:00,2127-03-16 12:00:00,966.39,-49.1,43.53,966.39,-49.1,43.53,977.84,-43.56,49.12,,,,990.53,-42.96,42.5
110,TC212702,Geoffrey,A,1,2127-04-21 06:00:00,2127-04-22 18:00:00,2127-04-16 06:00:00,2127-04-16 06:00:00,2127-04-12 12:00:00,965.12,-72.63,37.31,965.12,-72.63,37.31,986.63,-62.16,36.71,988.94,-64.29,42.26,1004.72,-78.68,24.34
111,TC212704,Jacob,A,1,2127-06-14 18:00:00,2127-06-15 18:00:00,2127-06-16 18:00:00,2127-06-14 12:00:00,2127-06-07 00:00:00,972.72,-31.57,51.63,992.25,-57.07,39.86,990.71,-53.68,40.72,988.96,-38.11,44.55,1008.5,-91.06,30.44
112,TC212706,Luke,A,-1,,,2127-08-04 06:00:00,2127-08-04 06:00:00,2127-08-01 00:00:00,999.35,-28.07,15.08,999.35,-28.07,15.08,,,,,,,1010.73,-12.29,8.49
113,TC212707,Maho,A,1,2127-10-22 12:00:00,2127-10-27 00:00:00,2127-10-20 18:00:00,2127-10-20 18:00:00,2127-10-17 12:00:00,944.64,-29.42,31.38,944.64,-29.42,31.38,968.67,-28.42,31.12,999.95,-2.43,39.45,1006.7,-35.87,30.53
114,TC212709,Peach,A,-1,,,2127-12-09 06:00:00,2127-12-09 06:00:00,2127-12-08 18:00:00,979.99,-63.47,43.52,979.99,-63.47,43.52,,,,,,,995.98,-67.62,41.67
115,TC212710,Samson,A,0,2128-01-01 18:00:00,,2127-12-31 06:00:00,2127-12-31 06:00:00,2127-12-30 12:00:00,956.3,-35.01,47.94,956.3,-35.01,47.94,972.92,-16.32,46.84,,,,963.59,-42.35,46.07
116,TC212802,Victor,A,3,2128-01-22 06:00:00,2128-01-22 06:00:00,2128-01-19 18:00:00,2128-01-19 18:00:00,2128-01-19 06:00:00,960.57,-40.76,43.45,960.57,-40.76,43.45,995.26,-27.0,33.75,995.26,-27.0,33.75,965.24,-40.85,41.73
117,TC212803,Andy,A,-1,,,2128-06-15 12:00:00,2128-06-15 12:00:00,2128-06-11 06:00:00,957.96,-96.6,24.4,957.96,-96.6,24.4,,,,,,,1009.63,-87.15,28.23
118,TC212806,Dorcas,A,0,2128-10-19 12:00:00,,2128-10-25 00:00:00,2128-10-19 00:00:00,2128-10-12 06:00:00,956.61,-39.63,47.17,985.11,-83.13,18.1,985.79,-81.64,18.65,,,,1008.21,-84.62,16.64
119,TC212807,Erik,A,2,2128-11-24 12:00:00,2128-11-25 12:00:00,2128-11-23 00:00:00,2128-11-23 00:00:00,2128-11-19 18:00:00,994.85,-62.45,21.4,994.85,-62.45,21.4,1006.88,-53.76,24.41,1012.06,-49.25,26.5,1003.57,-76.27,16.84
120,TC212902,Josie,A,-1,,,2129-09-04 06:00:00,2129-09-04 06:00:00,2129-08-31 12:00:00,997.96,-36.22,24.32,997.96,-36.22,24.32,,,,,,,1003.29,-29.83,13.95
121,TC212903,Keith,A,0,2129-09-29 06:00:00,,2129-09-24 06:00:00,2129-09-24 06:00:00,2129-09-17 18:00:00,979.64,-46.72,24.0,979.64,-46.72,24.0,1010.45,-48.76,34.02,,,,1002.79,-31.71,12.6
122,TC212905,Marco,A,1,2129-10-28 06:00:00,2129-10-29 06:00:00,2129-10-28 12:00:00,2129-10-28 00:00:00,2129-10-22 00:00:00,963.18,-58.26,42.76,967.11,-62.06,40.26,963.38,-60.53,41.82,984.38,-48.02,46.75,1002.98,-57.37,38.42
123,TC212906,Noelle,A,-1,,,2129-11-18 18:00:00,2129-11-18 18:00:00,2129-11-18 06:00:00,998.65,-60.48,25.72,998.65,-60.48,25.72,,,,,,,1008.66,-58.97,25.25
124,TC213001,Shannon,A,-1,,,2130-03-28 06:00:00,2130-03-28 06:00:00,2130-03-25 18:00:00,994.25,-72.21,30.08,994.25,-72.21,30.08,,,,,,,1006.98,-64.99,37.94
125,TC213002,Thomas,A,-1,,,2130-08-02 00:00:00,2130-08-02 00:00:00,2130-07-30 06:00:00,983.9,-92.91,29.32,983.9,-92.91,29.32,,,,,,,1010.62,-84.37,26.17
126,TC213003,Winnie,A,1,2130-09-28 18:00:00,2130-09-29 00:00:00,2130-09-26 06:00:00,2130-09-26 06:00:00,2130-09-17 12:00:00,971.08,-74.07,29.52,971.08,-74.07,29.52,1001.79,-73.39,41.08,998.55,-70.49,43.27,1008.28,-38.15,13.68
127,TC213101,Cissy,B,-1,,,2131-01-23 18:00:00,2131-01-23 18:00:00,2131-01-23 12:00:00,988.07,-22.86,35.48,988.07,-22.86,35.48,,,,,,,989.4,-23.99,36.14
128,TC213102,Dominic,B,0,2131-03-09 06:00:00,,2131-03-06 18:00:00,2131-03-06 18:00:00,2131-03-04 12:00:00,963.3,-24.46,35.39,963.3,-24.46,35.39,990.95,-25.75,52.75,,,,979.84,-50.18,37.11
129,TC213103,Esther,B,3,2131-03-12 00:00:00,2131-03-12 00:00:00,2131-03-10 18:00:00,2131-03-10 18:00:00,2131-03-07 12:00:00,969.97,-32.56,47.59,969.97,-32.56,47.59,980.63,-20.25,50.75,980.63,-20.25,50.75,975.99,-55.22,34.26
130,TC213104,Gabriel,B,-1,,,2131-06-04 06:00:00,2131-06-04 06:00:00,2131-05-25 18:00:00,950.57,-96.16,28.24,950.57,-96.16,28.24,,,,,,,1002.61,-84.12,19.75
131,TC213105,Helena,B,1,2131-07-05 12:00:00,2131-07-06 06:00:00,2131-07-05 06:00:00,2131-07-05 06:00:00,2131-06-29 18:00:00,981.88,-61.69,42.81,981.88,-61.69,42.81,986.35,-58.24,44.46,996.17,-45.0,50.75,1013.35,-76.18,31.02
132,TC213106,John,B,0,2131-09-23 00:00:00,,2131-09-21 18:00:00,2131-09-21 18:00:00,2131-09-10 12:00:00,958.38,-44.37,33.2,958.38,-44.37,33.2,969.93,-40.99,38.13,,,,1005.97,-16.56,18.84
133,TC213201,Mandy,B,0,2132-04-12 00:00:00,,2132-04-10 00:00:00,2132-04-10 00:00:00,2132-04-07 12:00:00,994.18,-84.56,27.25,994.18,-84.56,27.25,1003.38,-82.53,33.45,,,,1011.36,-80.96,23.51
134,TC213202,Nathan,B,2,2132-05-31 12:00:00,2132-06-03 06:00:00,2132-05-30 00:00:00,2132-05-30 00:00:00,2132-05-27 06:00:00,987.89,-89.73,29.65,987.89,-89.73,29.65,1000.36,-90.84,36.54,1007.38,-74.36,39.79,1008.35,-90.53,24.12
135,TC213203,Queenie,B,1,2132-08-04 12:00:00,2132-08-06 00:00:00,2132-08-05 12:00:00,2132-07-30 12:00:00,2132-07-30 18:00:00,998.19,-38.04,40.38,1001.67,-78.45,36.07,1000.99,-46.51,38.57,1003.55,-33.25,41.0,1004.25,-78.07,36.43
136,TC213205,Tatiana,B,-1,,,2132-12-07 18:00:00,2132-12-07 18:00:00,2132-12-05 18:00:00,959.03,-40.32,50.87,959.03,-40.32,50.87,,,,,,,966.55,-48.75,40.24
137,TC213301,William,B,0,2133-01-20 18:00:00,,2133-01-21 12:00:00,2133-01-19 06:00:00,2133-01-18 00:00:00,981.08,-37.6,35.29,992.91,-29.07,34.99,993.99,-32.63,38.31,,,,1005.45,-42.05,28.29
138,TC213303,Bella,B,1,2133-02-05 00:00:00,2133-02-05 18:00:00,2133-02-03 06:00:00,2133-02-03 06:00:00,2133-02-02 00:00:00,989.58,-49.52,32.69,989.58,-49.52,32.69,1002.51,-47.0,30.75,1006.88,-46.25,30.0,996.13,-49.94,27.58
139,TC213306,Erling,B,1,2133-03-29 00:00:00,2133-03-30 00:00:00,2133-03-25 06:00:00,2133-03-25 06:00:00,2133-03-24 18:00:00,992.54,-38.96,22.52,992.54,-38.96,22.52,1000.99,-40.89,34.89,1003.47,-37.96,41.14,997.05,-40.88,22.93
140,TC213307,Greta,B,0,2133-04-09 00:00:00,,2133-04-07 12:00:00,2133-04-07 12:00:00,2133-04-07 06:00:00,993.89,-67.6,37.21,993.89,-67.6,37.21,998.38,-63.65,34.18,,,,994.04,-67.95,37.26
141,TC213308,Hendrik,B,-1,,,2133-04-25 06:00:00,2133-04-25 06:00:00,2133-04-25 12:00:00,984.06,-71.35,34.09,984.06,-71.35,34.09,,,,,,,984.62,-70.49,34.87
142,TC213312,Manuel,B,0,2133-11-13 00:00:00,,2133-11-11 12:00:00,2133-11-11 12:00:00,2133-11-10 06:00:00,977.23,-56.51,42.98,977.23,-56.51,42.98,995.79,-58.75,46.5,,,,986.52,-59.43,40.09
143,TC213404,Timothy,B,-1,,,2134-08-02 06:00:00,2134-08-02 06:00:00,2134-07-31 06:00:00,991.01,-32.4,15.24,991.01,-32.4,15.24,,,,,,,1009.42,-30.69,11.24
144,TC213406,Alissa,B,2,2134-08-29 00:00:00,2134-08-31 06:00:00,2134-08-22 00:00:00,2134-08-22 00:00:00,2134-08-19 12:00:00,997.3,-42.67,15.93,997.3,-42.67,15.93,1017.06,-74.0,28.5,1018.09,-67.25,32.75,1011.0,-39.54,13.01
145,TC213409,Daniel,B,1,2134-09-20 06:00:00,2134-09-22 00:00:00,2134-09-18 06:00:00,2134-09-18 06:00:00,2134-09-13 12:00:00,923.37,-79.63,26.44,923.37,-79.63,26.44,956.11,-77.99,34.43,991.81,-70.49,42.75,1009.42,-48.95,14.94
146,TC213410,Emmelyn,B,1,2134-10-15 18:00:00,2134-10-17 12:00:00,2134-10-16 06:00:00,2134-10-15 12:00:00,2134-10-13 12:00:00,990.07,-64.41,40.42,999.09,-66.68,36.54,997.8,-65.98,37.83,992.23,-55.21,50.03,1007.03,-68.2,32.05
147,TC213504,Luca,B,2,2135-09-09 18:00:00,2135-09-10 00:00:00,2135-09-11 12:00:00,2135-09-07 18:00:00,2135-09-07 00:00:00,995.79,-16.75,56.75,1013.47,-40.55,37.28,1016.51,-39.25,42.5,1017.23,-37.75,43.75,1016.14,-42.79,37.18
148,TC213506,Nabil,B,1,2135-10-19 00:00:00,2135-10-20 00:00:00,2135-10-21 06:00:00,2135-10-18 18:00:00,2135-10-14 06:00:00,970.22,-18.25,51.25,988.03,-48.48,38.15,985.47,-46.44,40.4,982.4,-26.92,49.0,1012.5,-38.59,32.46
149,TC213507,Rosalina,B,1,2135-10-30 18:00:00,2135-11-02 12:00:00,2135-11-01 00:00:00,2135-10-30 12:00:00,2135-10-28 06:00:00,993.42,-65.03,38.57,997.58,-68.8,29.22,997.89,-68.16,30.05,1007.12,-54.3,43.43,1007.88,-74.26,22.95
150,TC213508,Skyler,B,2,2135-11-19 18:00:00,2135-11-20 12:00:00,2135-11-16 18:00:00,2135-11-16 18:00:00,2135-11-15 18:00:00,973.88,-56.39,41.82,973.88,-56.39,41.82,1006.66,-47.06,42.13,983.62,-52.71,41.3,982.36,-62.44,37.45
151,TC213509,Tracy,B,-1,,,2135-12-04 18:00:00,2135-12-04 18:00:00,2135-11-30 06:00:00,985.84,-25.16,42.89,985.84,-25.16,42.89,,,,,,,1005.33,-30.95,26.6
152,TC213602,Alberto,B,0,2136-05-12 00:00:00,,2136-05-12 06:00:00,2136-05-11 18:00:00,2136-05-09 18:00:00,989.63,-60.24,42.8,991.57,-62.6,38.25,991.99,-61.55,40.01,,,,1000.59,-66.79,25.96
153,TC213603,Blaise,B,1,2136-06-24 00:00:00,2136-06-24 06:00:00,2136-06-22 18:00:00,2136-06-22 18:00:00,2136-06-19 12:00:00,930.27,-63.58,33.09,930.27,-63.58,33.09,972.58,-46.73,40.88,982.56,-42.37,43.82,1000.39,-68.74,41.87
154,TC213604,Carlos,B,-1,,,2136-09-22 12:00:00,2136-09-22 12:00:00,2136-09-14 12:00:00,904.63,-86.25,20.03,904.63,-86.25,20.03,,,,,,,1010.82,-38.65,12.81
155,TC213606,Frederick,B,1,2136-10-01 12:00:00,2136-10-03 18:00:00,2136-09-30 00:00:00,2136-09-30 00:00:00,2136-09-23 06:00:00,942.75,-53.9,25.8,942.75,-53.9,25.8,957.06,-48.11,32.42,984.42,-29.69,53.45,1006.42,-29.23,15.18
156,TC213607,Gwyneth,B,1,2136-10-13 06:00:00,2136-10-21 18:00:00,2136-10-14 00:00:00,2136-10-11 18:00:00,2136-10-03 18:00:00,920.08,-76.35,29.82,932.41,-81.61,19.32,930.46,-77.57,26.36,987.64,-31.04,49.12,1008.38,-82.05,13.98
157,TC213608,Ian,B,1,2136-10-30 06:00:00,2136-10-30 18:00:00,2136-10-28 12:00:00,2136-10-28 12:00:00,2136-10-12 06:00:00,964.41,-18.26,44.37,964.41,-18.26,44.37,1000.27,-11.96,42.88,1008.54,-10.75,41.75,1001.96,-69.37,24.61
158,TC213609,Jessica,B,2,2136-11-28 06:00:00,2136-11-28 12:00:00,2136-11-26 06:00:00,2136-11-26 06:00:00,2136-11-24 00:00:00,982.59,-32.26,39.97,982.59,-32.26,39.97,996.28,-25.98,45.13,998.54,-26.39,47.73,998.6,-34.87,31.17
159,TC213702,Manfred,B,1,2137-08-03 18:00:00,2137-08-05 00:00:00,2137-08-04 06:00:00,2137-08-03 06:00:00,2137-08-01 00:00:00,986.3,-60.92,42.27,995.27,-71.94,37.21,994.57,-67.74,39.87,999.18,-52.48,43.51,1011.11,-80.68,30.44
160,TC213703,Oxlip,B,3,2137-08-19 00:00:00,2137-08-19 00:00:00,2137-08-15 18:00:00,2137-08-15 18:00:00,2137-08-06 18:00:00,976.65,-88.19,25.98,976.65,-88.19,25.98,1006.66,-96.11,30.57,1006.66,-96.11,30.57,1004.77,-32.62,13.0
161,TC213704,Romeo,B,0,2137-11-29 06:00:00,,2137-11-30 06:00:00,2137-11-28 06:00:00,2137-11-26 12:00:00,965.63,-26.35,48.86,975.3,-38.45,38.59,978.82,-31.76,36.33,,,,984.93,-36.83,37.31
162,TC213705,Sofiee,B,1,2137-12-12 00:00:00,2137-12-13 06:00:00,2137-12-12 12:00:00,2137-12-08 12:00:00,2137-12-07 18:00:00,990.57,-39.97,36.14,994.2,-63.75,35.66,997.31,-45.67,31.5,992.41,-35.06,35.55,1011.41,-67.2,33.15
163,TC213801,Travis,B,2,2138-01-30 18:00:00,2138-01-31 12:00:00,2138-01-27 12:00:00,2138-01-27 12:00:00,2138-01-25 00:00:00,984.44,-31.32,35.2,984.44,-31.32,35.2,1013.25,-19.0,35.5,1017.24,-14.75,37.5,1008.83,-48.81,31.92
164,TC213802,Yan,B,2,2138-03-29 00:00:00,2138-03-29 06:00:00,2138-03-24 18:00:00,2138-03-24 18:00:00,2138-03-25 00:00:00,995.98,-39.97,32.1,995.98,-39.97,32.1,1011.52,-29.13,35.17,1011.64,-27.26,36.05,997.37,-39.74,31.61
165,TC213803,Angela,B,1,2138-04-24 00:00:00,2138-04-24 12:00:00,2138-04-24 12:00:00,2138-04-23 18:00:00,2138-04-20 06:00:00,988.42,-65.02,43.05,1000.83,-70.11,36.03,996.0,-68.88,38.33,988.42,-65.02,43.05,1014.41,-72.89,30.76
166,TC213805,Corliss,B,0,2138-10-09 06:00:00,,2138-10-09 18:00:00,2138-10-08 18:00:00,2138-10-05 12:00:00,984.39,-45.13,44.22,990.16,-54.6,38.34,986.95,-50.62,40.99,,,,1013.02,-53.12,33.71
167,TC213901,Ivanka,B,0,2139-03-21 06:00:00,,2139-03-21 06:00:00,2139-03-21 00:00:00,2139-03-15 18:00:00,959.7,-54.67,44.94,965.98,-55.14,42.67,959.7,-54.67,44.94,,,,1006.14,-90.67,16.25
168,TC213902,Justin,B,1,2139-06-09 12:00:00,2139-06-10 12:00:00,2139-06-09 00:00:00,2139-06-09 00:00:00,2139-06-02 12:00:00,968.31,-89.82,29.26,968.31,-89.82,29.26,991.62,-89.02,32.75,999.78,-84.71,37.66,1009.13,-86.59,15.59
169,TC213903,Kyan,B,1,2139-10-26 06:00:00,2139-10-27 18:00:00,2139-10-26 00:00:00,2139-10-26 00:00:00,2139-10-18 12:00:00,934.51,-47.24,34.36,934.51,-47.24,34.36,944.41,-46.44,36.45,992.04,-31.05,45.72,1009.28,-39.47,35.1
170,TC213904,Lionel,B,1,2139-10-28 18:00:00,2139-10-31 00:00:00,2139-10-30 12:00:00,2139-10-28 12:00:00,2139-10-26 18:00:00,946.25,-52.31,42.26,977.78,-67.99,33.09,974.36,-66.39,33.1,958.61,-47.21,45.64,998.56,-74.09,34.48
171,TC213905,Melody,B,-1,,,2139-11-21 00:00:00,2139-11-21 00:00:00,2139-11-16 00:00:00,975.27,-40.69,39.52,975.27,-40.69,39.52,,,,,,,1002.49,-78.02,26.03
172,TC214002,Savio,B,0,2140-01-14 12:00:00,,2140-01-11 18:00:00,2140-01-11 18:00:00,2140-01-11 00:00:00,942.28,-66.24,42.46,942.28,-66.24,42.46,971.74,-46.25,49.75,,,,953.16,-73.87,37.48
173,TC214003,Torie,B,0,2140-06-12 00:00:00,,2140-06-10 06:00:00,2140-06-10 06:00:00,2140-06-03 18:00:00,972.66,-35.0,46.0,972.66,-35.0,46.0,991.08,-24.25,46.0,,,,1007.4,-85.18,15.77
174,TC214004,Yoshi,B,0,2140-09-10 18:00:00,,2140-09-10 18:00:00,2140-09-04 18:00:00,2140-08-30 12:00:00,960.12,-77.77,33.87,963.49,-74.92,21.58,960.12,-77.77,33.87,,,,1011.88,-43.58,12.46
175,TC214005,Angelo,B,1,2140-09-26 18:00:00,2140-09-29 00:00:00,2140-09-27 18:00:00,2140-09-26 00:00:00,2140-09-15 00:00:00,904.89,-58.16,40.25,907.21,-67.51,31.15,909.67,-65.21,34.25,955.36,-49.91,49.58,1011.25,-35.66,13.3
176,TC214006,Brenda,B,-1,,,2140-09-29 00:00:00,2140-09-29 00:00:00,2140-09-23 00:00:00,999.53,-97.14,21.68,999.53,-97.14,21.68,,,,,,,1007.84,-85.74,18.75
177,TC214008,Doris,B,-1,,,2140-11-10 12:00:00,2140-11-10 12:00:00,2140-11-10 18:00:00,979.46,-42.13,42.91,979.46,-42.13,42.91,,,,,,,980.22,-41.74,42.26
178,TC214009,Facundo,B,2,2140-11-17 06:00:00,2140-11-18 06:00:00,2140-11-15 18:00:00,2140-11-15 18:00:00,2140-11-15 06:00:00,994.59,-42.68,42.02,994.59,-42.68,42.02,1003.56,-39.55,46.15,1001.54,-36.0,49.5,999.45,-41.29,43.33
179,TC214010,Gianna,B,0,2140-11-21 18:00:00,,2140-11-22 12:00:00,2140-11-21 12:00:00,2140-11-19 12:00:00,975.05,-35.44,46.67,992.41,-40.21,36.62,988.43,-38.47,38.05,,,,1005.6,-48.39,32.9
180,TC214101,Inaki,B,1,2141-05-10 00:00:00,2141-05-10 12:00:00,2141-05-04 12:00:00,2141-05-04 12:00:00,2141-05-02 18:00:00,986.94,-47.25,31.35,986.94,-47.25,31.35,1004.66,-45.61,36.29,1005.13,-42.68,40.71,1000.45,-49.34,27.24
181,TC214102,Jaime,B,1,2141-08-28 00:00:00,2141-09-01 12:00:00,2141-08-30 12:00:00,2141-08-24 12:00:00,2141-08-16 18:00:00,961.76,-45.56,44.88,992.12,-68.3,26.82,993.08,-67.63,36.53,996.85,-40.4,49.2,1008.3,-37.09,12.91
182,TC214103,Kelechi,B,3,2141-09-23 06:00:00,2141-09-23 06:00:00,2141-09-16 18:00:00,2141-09-16 18:00:00,2141-09-12 12:00:00,988.39,-31.24,18.23,988.39,-31.24,18.23,1008.18,-35.75,36.25,1008.18,-35.75,36.25,1009.11,-24.61,14.52
183,TC214104,Laurel,B,3,2141-10-17 00:00:00,2141-10-17 00:00:00,2141-10-14 18:00:00,2141-10-14 18:00:00,2141-10-12 18:00:00,992.29,-57.86,38.44,992.29,-57.86,38.44,1001.27,-53.61,46.47,1001.27,-53.61,46.47,1010.53,-70.51,27.51
184,TC214105,Micah,B,1,2141-11-16 00:00:00,2141-11-16 06:00:00,2141-11-17 18:00:00,2141-11-09 18:00:00,2141-11-10 00:00:00,984.21,1.75,52.25,988.55,-39.46,41.12,1000.69,-36.25,47.25,997.44,-32.25,49.25,989.61,-41.05,40.18
185,TC214106,Olivia,B,-1,,,2141-12-03 18:00:00,2141-12-03 18:00:00,2141-12-02 18:00:00,982.48,-21.93,39.99,982.48,-21.93,39.99,,,,,,,996.22,-28.89,36.43
186,TC214201,Ruben,B,0,2142-03-19 12:00:00,,2142-03-15 06:00:00,2142-03-15 06:00:00,2142-03-13 00:00:00,945.36,-57.8,40.41,945.36,-57.8,40.41,998.02,-30.25,48.75,,,,994.7,-82.08,29.05
187,TC214203,Toby,B,0,2142-09-24 00:00:00,,2142-09-25 00:00:00,2142-09-23 18:00:00,2142-09-20 06:00:00,949.2,-55.27,42.84,968.24,-67.35,33.96,967.6,-66.06,35.33,,,,1010.14,-60.26,23.47
188,TC214301,Zoe,B,-1,,,2143-05-10 12:00:00,2143-05-10 12:00:00,2143-05-08 18:00:00,989.52,-79.71,28.98,989.52,-79.71,28.98,,,,,,,1005.43,-77.13,28.31
189,TC214302,Alice,B,-1,,,2143-05-17 06:00:00,2143-05-17 06:00:00,2143-05-14 18:00:00,968.7,-60.25,37.37,968.7,-60.25,37.37,,,,,,,1002.33,-72.99,27.21
190,TC214303,Bruce,B,1,2143-05-28 18:00:00,2143-06-02 12:00:00,2143-06-01 12:00:00,2143-05-27 06:00:00,2143-05-25 18:00:00,988.23,-50.82,44.37,1001.87,-85.14,37.78,1007.8,-79.99,35.93,992.68,-44.52,49.75,1004.74,-88.75,39.32
191,TC214304,Candy,B,1,2143-11-15 18:00:00,2143-11-17 12:00:00,2143-11-16 18:00:00,2143-11-13 18:00:00,2143-11-14 00:00:00,998.74,-14.79,35.14,1002.4,-33.41,33.25,1002.26,-21.25,33.96,1010.72,-10.25,35.5,1003.87,-31.77,33.0
192,TC214403,Ivy,B,0,2144-02-28 06:00:00,,2144-02-22 18:00:00,2144-02-22 18:00:00,2144-02-21 12:00:00,970.69,-71.87,34.7,970.69,-71.87,34.7,1014.61,-41.75,23.25,,,,1005.26,-85.52,28.68
193,TC214407,Michelle,B,3,2144-07-25 06:00:00,2144-07-25 06:00:00,2144-07-21 18:00:00,2144-07-21 18:00:00,2144-07-15 18:00:00,938.74,-59.94,35.16,938.74,-59.94,35.16,996.7,-36.11,48.99,996.7,-36.11,48.99,1010.55,-46.83,17.59
194,TC214408,Ollie,B,0,2144-08-15 06:00:00,,2144-08-08 06:00:00,2144-08-08 06:00:00,2144-08-03 18:00:00,997.16,-42.25,13.66,997.16,-42.25,13.66,1015.61,-86.75,26.5,,,,1011.43,-26.72,9.42
195,TC214410,Sergio,B,0,2144-09-07 12:00:00,,2144-09-06 12:00:00,2144-09-06 12:00:00,2144-09-03 00:00:00,945.43,-54.66,40.58,945.43,-54.66,40.58,965.41,-43.71,41.96,,,,1006.09,-62.15,30.07
196,TC214412,Zack,B,0,2144-10-06 00:00:00,,2144-09-26 18:00:00,2144-09-26 18:00:00,2144-09-17 18:00:00,915.56,-72.78,23.95,915.56,-72.78,23.95,968.71,-29.26,47.77,,,,1011.29,-43.94,11.46
197,TC214413,Alex,B,0,2144-09-29 12:00:00,,2144-09-25 12:00:00,2144-09-25 12:00:00,2144-09-20 12:00:00,947.72,-52.45,19.97,947.72,-52.45,19.97,977.36,-51.07,31.24,,,,1008.97,-37.26,14.8
198,TC214414,Beatrice,B,1,2144-10-30 06:00:00,2144-10-31 12:00:00,2144-10-30 18:00:00,2144-10-29 06:00:00,2144-10-27 18:00:00,986.98,-57.03,43.01,991.98,-60.12,36.81,990.88,-59.43,40.09,992.75,-51.5,45.75,1007.74,-55.73,31.75
199,TC214415,Colin,B,1,2144-11-09 12:00:00,2144-11-09 18:00:00,2144-11-17 06:00:00,2144-11-08 06:00:00,2144-11-06 18:00:00,977.52,-39.26,44.11,1003.84,-44.24,34.82,1006.27,-41.91,34.08,1006.04,-41.46,33.17,1010.87,-47.43,29.13
200,TC214501,Dawn,B,1,2145-03-22 12:00:00,2145-03-26 18:00:00,2145-03-25 18:00:00,2145-03-20 06:00:00,2145-03-20 12:00:00,963.59,-36.24,48.66,976.3,-45.45,35.2,988.11,-36.97,35.46,993.24,-31.25,48.25,976.88,-44.37,33.2
201,TC214502,Ernest,B,-1,,,2145-04-03 06:00:00,2145-04-03 06:00:00,2145-04-03 00:00:00,961.41,-43.9,41.48,961.41,-43.9,41.48,,,,,,,962.82,-45.84,41.15
202,TC214503,Grace,B,0,2145-08-27 00:00:00,,2145-08-24 00:00:00,2145-08-24 00:00:00,2145-08-17 12:00:00,922.18,-68.77,33.14,922.18,-68.77,33.14,950.07,-68.59,44.01,,,,1005.99,-43.05,16.15
203,TC214504,Harrison,B,1,2145-09-02 12:00:00,2145-09-03 18:00:00,2145-08-31 00:00:00,2145-08-31 00:00:00,2145-08-18 18:00:00,951.68,-60.69,37.17,951.68,-60.69,37.17,968.19,-57.5,42.83,1000.9,-40.22,51.21,1009.16,-25.22,13.19
204,TC214601,Janet,B,2,2146-06-04 18:00:00,2146-06-05 00:00:00,2146-06-06 12:00:00,2146-06-01 18:00:00,2146-05-29 18:00:00,973.68,-63.15,48.92,988.33,-80.16,31.55,997.89,-75.93,36.84,994.83,-74.12,37.75,1011.53,-83.14,31.72
205,TC214602,Kinen,B,1,2146-06-12 00:00:00,2146-06-13 00:00:00,2146-06-12 00:00:00,2146-06-11 18:00:00,2146-06-10 00:00:00,983.31,-74.37,35.67,987.9,-78.01,34.14,983.31,-74.37,35.67,1000.74,-53.96,40.02,1005.54,-88.23,21.18
206,TC214701,Phil,B,2,2147-01-12 00:00:00,2147-01-12 18:00:00,2147-01-09 06:00:00,2147-01-09 06:00:00,2147-01-06 00:00:00,977.82,-39.6,42.24,977.82,-39.6,42.24,998.94,-32.5,48.25,1003.15,-27.5,46.5,989.25,-50.57,36.53
207,TC214702,Song,B,0,2147-03-31 06:00:00,,2147-04-01 06:00:00,2147-03-31 00:00:00,2147-03-27 00:00:00,948.68,-46.58,46.36,978.7,-51.0,33.52,972.26,-49.73,35.65,,,,991.59,-63.44,32.52
208,TC214703,Tony,B,0,2147-05-19 00:00:00,,2147-05-13 00:00:00,2147-05-13 00:00:00,2147-05-09 06:00:00,939.59,-88.67,29.61,939.59,-88.67,29.61,996.05,-71.02,38.28,,,,1013.32,-89.55,28.86
