,Code,Name,Lon,Lat,SLP(hPa),Winds(m/s),B,VLT,VUT,Time(Z),Storm Phase
1132,TC211405,Alberto,-58.34,24.24,952.3,78.1,-3.99,248.64,335.29,2114-08-23 06:00:00,Tropical
1133,TC211405,Alberto,-59.35,25.44,943.96,66.7,-3.69,258.31,355.0,2114-08-23 12:00:00,Tropical
1134,TC211405,Alberto,-60.7,26.47,946.95,68.8,-2.89,268.36,370.69,2114-08-23 18:00:00,Tropical
1135,TC211405,Alberto,-61.75,27.65,940.8,72.8,-2.01,288.49,396.45,2114-08-24 00:00:00,Tropical
1136,TC211405,Alberto,-62.43,28.65,931.32,71.0,0.49,292.28,403.56,2114-08-24 06:00:00,Tropical
1137,TC211405,Alberto,-63.19,29.76,923.37,72.7,2.82,305.64,421.81,2114-08-24 12:00:00,Tropical
1138,TC211405,Alberto,-63.78,30.96,934.54,74.3,3.32,304.88,435.89,2114-08-24 18:00:00,Tropical
1139,TC211405,Alberto,-63.64,32.17,915.17,67.9,4.56,306.4,443.95,2114-08-25 00:00:00,Tropical
1140,TC211405,Alberto,-63.38,33.2,926.69,67.8,6.03,290.04,435.08,2114-08-25 06:00:00,Tropical
1141,TC211405,Alberto,-62.91,34.57,930.09,66.5,9.18,286.62,428.49,2114-08-25 12:00:00,Tropical
1142,TC211405,Alberto,-61.88,35.96,928.84,70.0,13.91,285.88,420.95,2114-08-25 18:00:00,Tropical
1143,TC211405,Alberto,-60.6,37.45,928.16,61.0,21.04,293.75,413.48,2114-08-26 00:00:00,Transition
1144,TC211405,Alberto,-59.16,38.73,939.09,57.7,27.36,284.1,404.71,2114-08-26 06:00:00,Transition
1145,TC211405,Alberto,-57.57,40.5,938.25,57.3,36.7,265.03,389.54,2114-08-26 12:00:00,Transition
1146,TC211405,Alberto,-55.54,42.14,940.59,56.1,45.81,230.07,366.97,2114-08-26 18:00:00,Transition
1147,TC211405,Alberto,-53.41,43.74,948.54,52.0,51.38,177.51,330.64,2114-08-27 00:00:00,Transition
1148,TC211405,Alberto,-51.15,45.64,957.06,45.2,55.67,116.9,288.52,2114-08-27 06:00:00,Transition
1149,TC211405,Alberto,-49.2,47.21,962.82,41.3,55.96,62.69,247.32,2114-08-27 12:00:00,Transition
1150,TC211405,Alberto,-48.1,48.84,969.19,33.9,47.68,19.9,209.95,2114-08-27 18:00:00,Transition
1151,TC211405,Alberto,-46.87,49.91,973.34,30.9,34.3,-7.61,179.06,2114-08-28 00:00:00,Extratropical
1152,TC211405,Alberto,-45.76,50.91,975.1,27.9,23.68,-26.44,154.33,2114-08-28 06:00:00,Extratropical
1153,TC211405,Alberto,-43.94,51.28,978.22,27.7,14.02,-47.12,129.45,2114-08-28 12:00:00,Extratropical
1154,TC211405,Alberto,-41.86,51.33,980.09,27.4,8.08,-61.64,87.74,2114-08-28 18:00:00,Extratropical
1155,TC211405,Alberto,-38.32,51.5,982.59,26.5,7.84,-75.44,34.28,2114-08-29 00:00:00,Extratropical
1156,TC211405,Alberto,-34.33,52.01,984.53,25.0,10.09,-93.77,-23.1,2114-08-29 06:00:00,Extratropical
1157,TC211405,Alberto,-29.88,52.77,987.14,24.2,12.06,-108.04,-67.03,2114-08-29 12:00:00,Extratropical
1158,TC211405,Alberto,-24.75,54.25,988.63,27.9,11.89,-110.51,-89.35,2114-08-29 18:00:00,Extratropical
1159,TC211410,Gwyneth,-58.75,29.44,1010.5,24.6,0.99,85.36,-45.06,2114-10-16 12:00:00,Tropical
1160,TC211410,Gwyneth,-58.96,30.83,1009.46,24.6,1.41,102.75,-16.5,2114-10-16 18:00:00,Tropical
1161,TC211410,Gwyneth,-59.63,32.23,1009.34,24.2,1.96,105.54,-34.64,2114-10-17 00:00:00,Tropical
1162,TC211410,Gwyneth,-60.21,33.05,1006.4,23.7,3.03,106.92,-23.02,2114-10-17 06:00:00,Tropical
1163,TC211410,Gwyneth,-60.87,33.59,1005.48,22.0,3.71,101.29,-13.78,2114-10-17 12:00:00,Tropical
1164,TC211410,Gwyneth,-61.0,33.77,1004.49,21.4,5.34,101.73,-12.38,2114-10-17 18:00:00,Tropical
1165,TC211410,Gwyneth,-61.13,34.34,1003.67,22.3,6.52,101.17,-26.38,2114-10-18 00:00:00,Tropical
1166,TC211410,Gwyneth,-60.92,35.07,1000.68,22.6,7.69,101.09,-27.97,2114-10-18 06:00:00,Tropical
1167,TC211410,Gwyneth,-60.2,35.9,999.88,23.3,10.38,111.52,-43.03,2114-10-18 12:00:00,Tropical
1168,TC211410,Gwyneth,-59.77,37.36,997.38,23.8,14.5,126.86,-47.82,2114-10-18 18:00:00,Tropical
1169,TC211410,Gwyneth,-59.51,38.81,991.13,26.3,18.46,136.77,-51.49,2114-10-19 00:00:00,Transition
1170,TC211410,Gwyneth,-59.43,40.09,984.05,34.2,21.23,130.47,-55.91,2114-10-19 06:00:00,Transition
1171,TC211410,Gwyneth,-57.93,40.97,986.22,30.5,22.31,108.23,-49.16,2114-10-19 12:00:00,Transition
1172,TC211410,Gwyneth,-56.0,42.34,989.88,26.2,20.41,75.66,-49.33,2114-10-19 18:00:00,Transition
1173,TC211410,Gwyneth,-53.77,44.04,993.48,24.4,16.92,36.36,-59.93,2114-10-20 00:00:00,Transition
1174,TC211410,Gwyneth,-51.54,45.74,997.09,22.7,13.18,5.26,-61.29,2114-10-20 06:00:00,Transition
1175,TC211410,Gwyneth,-49.25,48.25,1001.32,21.9,12.05,-7.4,-55.85,2114-10-20 12:00:00,Extratropical
1176,TC211501,Ian,-60.36,30.37,1002.69,21.4,-20.63,74.67,-40.89,2115-10-23 18:00:00,Tropical
1177,TC211501,Ian,-61.9,29.32,997.17,30.7,-2.85,129.35,57.42,2115-10-24 00:00:00,Tropical
1178,TC211501,Ian,-60.25,29.79,995.03,25.7,-2.64,136.37,61.95,2115-10-24 06:00:00,Tropical
1179,TC211501,Ian,-60.68,30.83,993.8,25.4,-3.53,159.33,74.18,2115-10-24 12:00:00,Tropical
1180,TC211501,Ian,-60.39,31.46,989.89,27.3,0.38,174.92,95.65,2115-10-24 18:00:00,Tropical
1181,TC211501,Ian,-60.63,32.21,988.51,28.9,1.78,197.1,120.89,2115-10-25 00:00:00,Tropical
1182,TC211501,Ian,-60.54,33.13,982.98,30.5,3.0,213.48,149.93,2115-10-25 06:00:00,Tropical
1183,TC211501,Ian,-60.24,34.14,977.97,32.6,2.92,222.47,174.15,2115-10-25 12:00:00,Tropical
1184,TC211501,Ian,-59.47,34.9,972.5,39.5,2.22,231.69,188.85,2115-10-25 18:00:00,Tropical
1185,TC211501,Ian,-58.03,36.43,972.72,43.6,-0.01,249.66,158.44,2115-10-26 00:00:00,Tropical
1186,TC211501,Ian,-56.24,37.67,974.11,45.2,-0.4,241.47,113.28,2115-10-26 06:00:00,Tropical
1187,TC211501,Ian,-53.86,39.46,980.35,38.0,1.77,200.18,46.33,2115-10-26 12:00:00,Tropical
1188,TC211501,Ian,-51.08,41.65,984.49,37.1,6.21,127.46,-29.4,2115-10-26 18:00:00,Tropical
1189,TC211501,Ian,-47.67,43.95,988.68,34.8,16.23,13.94,-97.27,2115-10-27 00:00:00,Transition
1190,TC211501,Ian,-43.51,46.89,989.62,36.5,21.19,-71.98,-127.5,2115-10-27 06:00:00,Extratropical
1191,TC211501,Ian,-39.17,50.14,990.01,37.3,23.11,-102.61,-136.06,2115-10-27 12:00:00,Extratropical
1192,TC211502,Jessica,-18.21,39.89,994.35,23.8,-2.64,23.99,-108.96,2115-10-25 18:00:00,Tropical
1193,TC211502,Jessica,-19.22,38.61,996.22,24.4,3.55,-9.96,-99.0,2115-10-26 00:00:00,Tropical
1194,TC211502,Jessica,-20.23,37.34,998.1,24.9,4.42,-11.79,-95.88,2115-10-26 06:00:00,Tropical
1195,TC211502,Jessica,-21.04,35.76,1000.77,22.5,5.34,-10.8,-97.42,2115-10-26 12:00:00,Tropical
1196,TC211502,Jessica,-21.42,34.63,1001.81,19.5,7.58,-2.95,-96.37,2115-10-26 18:00:00,Tropical
1197,TC211502,Jessica,-21.8,33.5,1002.85,16.5,4.64,7.83,-80.44,2115-10-27 00:00:00,Tropical
1198,TC211502,Jessica,-21.73,33.22,1002.64,17.3,1.42,14.62,-61.33,2115-10-27 06:00:00,Tropical
1199,TC211502,Jessica,-22.21,33.14,1004.92,19.3,-2.42,16.56,-45.39,2115-10-27 12:00:00,Tropical
1200,TC211502,Jessica,-23.09,32.97,1003.99,19.3,-4.37,21.94,-35.17,2115-10-27 18:00:00,Tropical
1201,TC211502,Jessica,-24.35,32.72,1005.61,21.0,-6.24,16.46,-30.38,2115-10-28 00:00:00,Tropical
1202,TC211502,Jessica,-25.02,31.9,1004.13,17.9,-0.93,5.21,-37.45,2115-10-28 06:00:00,Tropical
1203,TC211502,Jessica,-25.15,31.49,1005.74,15.1,3.67,-4.71,-41.01,2115-10-28 12:00:00,Tropical
1204,TC211502,Jessica,-24.4,31.16,1004.65,13.8,7.58,-7.3,-46.78,2115-10-28 18:00:00,Tropical
1205,TC211502,Jessica,-23.98,31.44,1005.86,13.6,8.25,-9.3,-47.33,2115-10-29 00:00:00,Tropical
1206,TC211502,Jessica,-23.2,31.91,1003.88,14.4,7.88,-7.53,-54.31,2115-10-29 06:00:00,Tropical
1207,TC211502,Jessica,-22.75,32.5,1004.2,15.8,6.64,6.54,-65.25,2115-10-29 12:00:00,Tropical
1208,TC211502,Jessica,-22.5,33.0,1002.31,15.6,5.55,20.96,-77.29,2115-10-29 18:00:00,Tropical
1209,TC211502,Jessica,-22.0,33.25,1002.84,17.4,4.8,32.81,-87.73,2115-10-30 00:00:00,Tropical
1210,TC211502,Jessica,-21.75,33.5,1001.14,17.4,7.85,35.05,-98.84,2115-10-30 06:00:00,Tropical
1211,TC211502,Jessica,-21.0,34.0,1002.11,17.8,11.35,26.18,-108.31,2115-10-30 12:00:00,Tropical
1212,TC211502,Jessica,-20.25,34.0,1000.82,15.9,14.05,11.5,-120.3,2115-10-30 18:00:00,Tropical
1213,TC211502,Jessica,-19.5,34.25,1002.02,16.1,18.22,-2.4,-135.16,2115-10-31 00:00:00,Extratropical
1214,TC211502,Jessica,-18.75,34.75,1001.09,18.7,22.0,-17.35,-142.89,2115-10-31 06:00:00,Extratropical
1215,TC211502,Jessica,-17.75,36.0,1001.47,16.0,22.31,-24.29,-137.18,2115-10-31 12:00:00,Extratropical
1216,TC211502,Jessica,-17.0,36.5,1000.9,16.8,23.82,-28.97,-132.47,2115-10-31 18:00:00,Extratropical
1217,TC211502,Jessica,-16.0,37.5,1001.74,20.7,24.74,-28.81,-129.18,2115-11-01 00:00:00,Extratropical
1218,TC211503,Kyle,-60.4,26.0,1003.54,21.2,8.56,2.49,6.09,2115-12-03 00:00:00,Tropical
1219,TC211503,Kyle,-58.25,25.62,1002.28,22.9,-3.53,82.65,19.16,2115-12-03 06:00:00,Tropical
1220,TC211503,Kyle,-56.24,27.0,1001.45,22.3,-5.17,80.95,15.01,2115-12-03 12:00:00,Tropical
1221,TC211503,Kyle,-55.9,28.01,999.37,22.5,-3.85,97.28,1.64,2115-12-03 18:00:00,Tropical
1222,TC211503,Kyle,-57.08,27.92,998.53,28.1,-4.72,113.94,-10.68,2115-12-04 00:00:00,Tropical
1223,TC211503,Kyle,-57.43,27.51,998.99,27.5,-6.57,124.34,-18.76,2115-12-04 06:00:00,Tropical
1224,TC211503,Kyle,-57.79,27.1,999.44,26.8,-1.93,126.38,-21.17,2115-12-04 12:00:00,Tropical
1225,TC211503,Kyle,-58.63,26.91,995.72,26.1,1.51,130.04,-29.6,2115-12-04 18:00:00,Tropical
1226,TC211503,Kyle,-58.32,26.83,995.03,29.3,2.09,127.54,-17.47,2115-12-05 00:00:00,Tropical
1227,TC211503,Kyle,-58.32,26.83,993.11,29.8,3.9,122.51,5.26,2115-12-05 06:00:00,Tropical
1228,TC211503,Kyle,-58.32,26.83,992.4,36.9,7.62,120.53,27.06,2115-12-05 12:00:00,Tropical
1229,TC211503,Kyle,-57.93,26.64,990.15,34.1,2.92,126.96,35.41,2115-12-05 18:00:00,Tropical
1230,TC211503,Kyle,-56.56,27.08,989.82,32.6,1.77,140.97,60.11,2115-12-06 00:00:00,Tropical
1231,TC211503,Kyle,-57.06,28.31,985.58,35.6,3.12,146.37,86.44,2115-12-06 06:00:00,Tropical
1232,TC211503,Kyle,-57.37,29.49,981.56,37.4,4.7,154.07,109.85,2115-12-06 12:00:00,Tropical
1233,TC211503,Kyle,-56.93,29.23,973.47,44.1,6.7,171.58,138.53,2115-12-06 18:00:00,Tropical
1234,TC211503,Kyle,-56.51,29.67,971.7,40.4,12.5,182.01,177.36,2115-12-07 00:00:00,Tropical
1235,TC211503,Kyle,-56.05,31.35,969.11,39.0,17.78,184.02,211.85,2115-12-07 06:00:00,Tropical
1236,TC211503,Kyle,-56.35,32.92,968.22,40.9,18.37,192.03,228.68,2115-12-07 12:00:00,Tropical
1237,TC211503,Kyle,-56.81,34.03,964.63,41.6,18.61,214.87,234.44,2115-12-07 18:00:00,Tropical
1238,TC211503,Kyle,-56.79,34.66,963.63,43.0,13.6,225.47,237.87,2115-12-08 00:00:00,Tropical
1239,TC211503,Kyle,-56.8,35.5,962.97,38.7,10.0,228.58,235.06,2115-12-08 06:00:00,Tropical
1240,TC211503,Kyle,-56.1,36.65,966.51,37.6,4.4,231.6,230.57,2115-12-08 12:00:00,Tropical
1241,TC211503,Kyle,-56.33,37.4,966.89,40.8,-0.89,239.25,222.24,2115-12-08 18:00:00,Tropical
1242,TC211503,Kyle,-55.65,37.91,968.45,37.1,-5.69,237.88,218.19,2115-12-09 00:00:00,Tropical
1243,TC211503,Kyle,-55.42,38.01,969.86,37.0,-1.43,232.27,207.21,2115-12-09 06:00:00,Tropical
1244,TC211503,Kyle,-55.06,38.16,972.82,34.5,0.77,224.98,203.82,2115-12-09 12:00:00,Tropical
1245,TC211503,Kyle,-54.93,37.98,974.76,32.5,4.17,210.26,198.37,2115-12-09 18:00:00,Tropical
1246,TC211503,Kyle,-54.6,37.51,977.92,33.2,2.84,202.19,193.98,2115-12-10 00:00:00,Tropical
1247,TC211503,Kyle,-54.97,37.36,979.66,33.0,3.18,191.54,184.64,2115-12-10 06:00:00,Tropical
1248,TC211503,Kyle,-54.97,37.36,983.31,31.8,0.2,184.2,174.31,2115-12-10 12:00:00,Tropical
1249,TC211503,Kyle,-55.4,37.56,986.62,29.2,-6.01,179.74,159.69,2115-12-10 18:00:00,Tropical
1250,TC211503,Kyle,-55.75,37.64,990.12,30.0,-10.77,183.85,140.75,2115-12-11 00:00:00,Tropical
1251,TC211503,Kyle,-55.65,37.91,990.99,29.5,-7.46,181.47,114.49,2115-12-11 06:00:00,Tropical
1252,TC211503,Kyle,-54.69,39.14,992.37,30.9,-3.66,173.12,74.4,2115-12-11 12:00:00,Tropical
1253,TC211503,Kyle,-53.24,40.52,990.64,33.8,1.25,157.0,19.3,2115-12-11 18:00:00,Tropical
1254,TC211503,Kyle,-50.84,42.17,990.28,34.7,11.55,119.22,-33.32,2115-12-12 00:00:00,Tropical
1255,TC211503,Kyle,-46.73,44.22,990.05,36.0,21.56,59.45,-73.51,2115-12-12 06:00:00,Transition
1256,TC211503,Kyle,-41.24,46.11,990.27,34.3,28.14,-2.31,-107.43,2115-12-12 12:00:00,Extratropical
1257,TC211503,Kyle,-35.03,47.05,992.05,30.9,33.32,-52.43,-120.14,2115-12-12 18:00:00,Extratropical
1258,TC211503,Kyle,-29.25,48.0,994.57,37.2,36.12,-71.48,-121.71,2115-12-13 00:00:00,Extratropical
1259,TC211605,Travis,-63.6,38.15,992.15,16.2,16.99,-37.08,-61.55,2116-11-21 12:00:00,Tropical
1260,TC211605,Travis,-61.82,38.62,992.69,17.1,32.55,-9.44,-48.26,2116-11-21 18:00:00,Tropical
1261,TC211605,Travis,-60.67,38.72,993.36,19.9,18.03,-0.78,-46.92,2116-11-22 00:00:00,Tropical
1262,TC211605,Travis,-59.51,38.81,994.03,22.6,16.56,20.13,-45.12,2116-11-22 06:00:00,Tropical
1263,TC211605,Travis,-59.73,38.71,993.99,25.3,17.8,50.22,-43.83,2116-11-22 12:00:00,Tropical
1264,TC211605,Travis,-59.24,38.46,993.94,27.3,17.59,79.39,-36.64,2116-11-22 18:00:00,Tropical
1265,TC211605,Travis,-58.81,38.36,993.23,28.1,14.56,105.54,-29.45,2116-11-23 00:00:00,Tropical
1266,TC211605,Travis,-58.38,38.26,992.52,28.9,20.6,96.28,-26.26,2116-11-23 06:00:00,Tropical
1267,TC211605,Travis,-57.95,38.17,991.81,29.6,18.13,91.96,-23.46,2116-11-23 12:00:00,Tropical
1268,TC211605,Travis,-57.23,36.78,991.21,23.4,12.56,87.85,-19.25,2116-11-23 18:00:00,Tropical
1269,TC211605,Travis,-56.56,37.3,991.94,26.7,6.7,85.98,-13.74,2116-11-24 00:00:00,Tropical
1270,TC211605,Travis,-59.07,36.43,986.44,27.5,5.57,80.5,6.03,2116-11-24 06:00:00,Tropical
1271,TC211605,Travis,-58.53,37.91,982.98,33.1,4.68,104.7,15.82,2116-11-24 12:00:00,Tropical
1272,TC211605,Travis,-58.86,36.52,980.45,35.3,1.31,124.36,43.26,2116-11-24 18:00:00,Tropical
1273,TC211605,Travis,-59.77,37.36,981.54,29.8,2.1,141.42,68.63,2116-11-25 00:00:00,Tropical
1274,TC211605,Travis,-59.9,37.53,978.89,34.2,-0.69,151.19,78.4,2116-11-25 06:00:00,Tropical
1275,TC211605,Travis,-59.9,37.53,979.47,32.6,-4.6,158.79,67.87,2116-11-25 12:00:00,Tropical
1276,TC211605,Travis,-61.17,37.18,979.5,31.8,-3.67,162.38,71.8,2116-11-25 18:00:00,Tropical
1277,TC211605,Travis,-61.33,36.62,980.25,31.4,-2.83,150.63,55.55,2116-11-26 00:00:00,Tropical
1278,TC211605,Travis,-62.22,35.8,981.66,27.0,-4.32,133.24,33.91,2116-11-26 06:00:00,Tropical
1279,TC211605,Travis,-61.6,34.98,984.61,25.3,0.44,109.67,12.92,2116-11-26 12:00:00,Tropical
1280,TC211605,Travis,-61.47,34.41,985.39,26.1,4.94,84.58,-12.04,2116-11-26 18:00:00,Tropical
1281,TC211605,Travis,-60.54,33.52,988.6,22.9,10.36,57.75,-45.29,2116-11-27 00:00:00,Tropical
1282,TC211605,Travis,-59.01,32.97,990.06,22.2,15.84,41.84,-81.83,2116-11-27 06:00:00,Transition
1283,TC211605,Travis,-57.47,32.42,991.51,21.6,22.79,25.71,-115.17,2116-11-27 12:00:00,Transition
1284,TC211605,Travis,-55.94,31.87,992.96,20.9,28.67,10.06,-145.72,2116-11-27 18:00:00,Transition
1285,TC211605,Travis,-53.74,31.62,994.9,20.8,33.55,-5.93,-170.07,2116-11-28 00:00:00,Extratropical
1286,TC211605,Travis,-51.53,31.37,996.84,20.7,37.63,-17.16,-191.16,2116-11-28 06:00:00,Extratropical
1287,TC211605,Travis,-49.33,31.13,998.78,20.7,40.5,-42.2,-204.66,2116-11-28 12:00:00,Extratropical
1288,TC211605,Travis,-48.38,30.69,997.25,20.4,40.99,-63.48,-209.43,2116-11-28 18:00:00,Extratropical
1289,TC211605,Travis,-45.86,30.04,999.84,24.1,37.38,-29.36,-197.98,2116-11-29 00:00:00,Extratropical
1290,TC211605,Travis,-43.71,30.04,998.36,20.6,36.76,-4.6,-186.73,2116-11-29 06:00:00,Extratropical
1291,TC211606,Yan,-40.6,39.33,979.74,29.6,-4.53,157.13,81.2,2116-11-26 18:00:00,Tropical
1292,TC211606,Yan,-40.29,40.16,980.71,31.8,-1.94,171.85,99.19,2116-11-27 00:00:00,Tropical
1293,TC211606,Yan,-40.49,40.53,981.67,27.0,0.01,184.81,114.88,2116-11-27 06:00:00,Tropical
1294,TC211606,Yan,-40.64,40.28,984.34,25.3,-2.42,187.28,100.1,2116-11-27 12:00:00,Tropical
1295,TC211606,Yan,-40.95,39.99,984.16,24.1,-2.76,186.54,81.99,2116-11-27 18:00:00,Tropical
1296,TC211606,Yan,-41.29,39.56,985.8,24.9,-6.29,191.82,73.79,2116-11-28 00:00:00,Tropical
1297,TC211606,Yan,-41.5,39.09,985.58,25.7,-10.42,199.77,72.04,2116-11-28 06:00:00,Tropical
1298,TC211606,Yan,-41.99,38.95,984.52,32.4,-8.91,201.28,64.73,2116-11-28 12:00:00,Tropical
1299,TC211606,Yan,-42.37,38.29,980.97,38.7,-5.74,199.06,41.7,2116-11-28 18:00:00,Tropical
1300,TC211606,Yan,-41.68,37.51,981.21,34.0,1.38,188.45,4.06,2116-11-29 00:00:00,Tropical
1301,TC211606,Yan,-40.79,36.66,980.81,29.1,9.39,175.72,-22.28,2116-11-29 06:00:00,Tropical
1302,TC211606,Yan,-38.92,36.01,980.77,30.1,37.73,21.26,-146.58,2116-11-29 12:00:00,Tropical
1303,TC211606,Yan,-36.34,35.63,971.42,40.8,40.39,105.74,-85.7,2116-11-29 18:00:00,Tropical
1304,TC211606,Yan,-33.9,36.77,958.54,41.2,25.03,194.12,-26.62,2116-11-30 00:00:00,Tropical
1305,TC211606,Yan,-33.47,38.1,950.21,39.8,21.6,205.46,14.53,2116-11-30 06:00:00,Tropical
1306,TC211606,Yan,-33.07,37.15,946.43,45.5,15.62,234.06,53.21,2116-11-30 12:00:00,Tropical
1307,TC211606,Yan,-31.01,37.59,944.73,39.0,9.01,264.1,79.24,2116-11-30 18:00:00,Tropical
1308,TC211606,Yan,-29.6,39.06,947.83,35.5,1.62,248.3,98.52,2116-12-01 00:00:00,Tropical
1309,TC211606,Yan,-29.22,40.7,948.87,36.9,11.93,230.43,115.35,2116-12-01 06:00:00,Tropical
1310,TC211606,Yan,-29.73,41.99,952.77,36.9,11.95,233.92,133.36,2116-12-01 12:00:00,Tropical
1311,TC211606,Yan,-31.18,42.95,954.82,37.1,10.5,221.76,146.93,2116-12-01 18:00:00,Tropical
1312,TC211606,Yan,-33.93,42.68,959.68,37.1,7.08,203.05,133.19,2116-12-02 00:00:00,Tropical
1313,TC211606,Yan,-34.95,41.38,963.78,31.2,3.35,178.39,113.73,2116-12-02 06:00:00,Tropical
1314,TC211606,Yan,-34.16,40.3,969.88,28.5,2.29,151.9,99.64,2116-12-02 12:00:00,Tropical
1315,TC211606,Yan,-32.46,40.44,972.22,30.9,2.21,133.17,93.83,2116-12-02 18:00:00,Tropical
1316,TC211606,Yan,-31.25,41.36,974.24,29.2,1.95,133.81,90.69,2116-12-03 00:00:00,Tropical
1317,TC211606,Yan,-30.44,41.88,974.81,28.2,4.01,129.64,99.05,2116-12-03 06:00:00,Tropical
1318,TC211606,Yan,-29.93,41.77,977.18,26.0,6.14,128.47,93.92,2116-12-03 12:00:00,Tropical
1319,TC211606,Yan,-28.77,41.45,977.68,26.0,6.87,125.31,83.4,2116-12-03 18:00:00,Tropical
1320,TC211606,Yan,-27.56,40.95,978.89,26.8,8.45,117.86,67.44,2116-12-04 00:00:00,Tropical
1321,TC211606,Yan,-25.77,40.34,977.52,27.3,10.53,98.91,56.1,2116-12-04 06:00:00,Tropical
1322,TC211606,Yan,-23.69,40.14,977.95,30.5,14.21,92.89,39.73,2116-12-04 12:00:00,Tropical
1323,TC211606,Yan,-20.89,39.81,976.27,32.3,23.01,95.7,20.57,2116-12-04 18:00:00,Transition
1324,TC211606,Yan,-17.98,40.08,976.12,33.2,33.22,102.8,-4.59,2116-12-05 00:00:00,Transition
1325,TC211606,Yan,-14.83,41.04,973.98,33.7,44.51,77.3,-32.52,2116-12-05 06:00:00,Transition
1326,TC211606,Yan,-11.29,42.25,972.8,38.0,62.58,53.74,-67.46,2116-12-05 12:00:00,Transition
1327,TC211606,Yan,-7.3,43.8,978.7,32.1,77.05,0.33,-104.59,2116-12-05 18:00:00,Transition
1328,TC211606,Yan,-2.56,46.87,977.52,29.0,84.97,-80.97,-133.25,2116-12-06 00:00:00,Extratropical
1329,TC211606,Yan,3.0,49.75,976.94,25.4,89.0,-165.59,-161.6,2116-12-06 06:00:00,Extratropical
1330,TC211606,Yan,7.75,52.0,977.71,15.0,93.76,-212.81,-179.95,2116-12-06 12:00:00,Extratropical
1331,TC211606,Yan,11.5,53.75,978.24,15.8,92.83,-236.6,-189.93,2116-12-06 18:00:00,Extratropical
1332,TC211706,Ivanka,-41.68,37.51,960.98,42.0,26.23,153.83,-58.11,2117-02-18 12:00:00,Tropical
1333,TC211706,Ivanka,-40.25,38.12,954.85,35.6,11.8,180.1,143.41,2117-02-18 18:00:00,Tropical
1334,TC211706,Ivanka,-38.94,39.01,955.22,34.5,9.37,186.22,134.81,2117-02-19 00:00:00,Tropical
1335,TC211706,Ivanka,-39.12,39.92,953.71,38.4,10.83,192.41,120.55,2117-02-19 06:00:00,Tropical
1336,TC211706,Ivanka,-39.37,40.39,954.95,32.3,11.7,196.36,121.55,2117-02-19 12:00:00,Tropical
1337,TC211706,Ivanka,-40.65,40.82,955.55,34.4,11.35,202.13,114.82,2117-02-19 18:00:00,Tropical
1338,TC211706,Ivanka,-41.82,40.52,957.59,32.7,7.41,200.6,106.19,2117-02-20 00:00:00,Tropical
1339,TC211706,Ivanka,-42.46,39.8,959.54,31.0,6.46,180.91,90.08,2117-02-20 06:00:00,Tropical
1340,TC211706,Ivanka,-42.62,38.22,964.45,30.9,7.53,159.84,53.25,2117-02-20 12:00:00,Tropical
1341,TC211706,Ivanka,-42.2,36.59,966.75,31.8,10.2,132.91,-4.59,2117-02-20 18:00:00,Tropical
1342,TC211706,Ivanka,-40.89,35.45,971.24,29.7,12.94,108.6,-71.87,2117-02-21 00:00:00,Tropical
1343,TC211706,Ivanka,-39.24,34.62,972.15,29.2,15.87,88.21,-140.25,2117-02-21 06:00:00,Transition
1344,TC211706,Ivanka,-37.75,34.0,975.82,41.2,20.78,74.12,-192.29,2117-02-21 12:00:00,Transition
1345,TC211706,Ivanka,-36.0,33.5,979.45,41.1,24.17,63.0,-226.9,2117-02-21 18:00:00,Transition
1346,TC211706,Ivanka,-34.0,33.25,984.41,35.4,28.4,46.62,-253.67,2117-02-22 00:00:00,Transition
1347,TC211706,Ivanka,-31.75,32.75,985.12,37.4,34.36,20.04,-276.79,2117-02-22 06:00:00,Transition
1348,TC211706,Ivanka,-29.0,32.25,990.34,38.4,40.69,-15.06,-295.85,2117-02-22 12:00:00,Extratropical
1349,TC211706,Ivanka,-26.0,32.0,992.04,34.9,44.29,-43.37,-317.1,2117-02-22 18:00:00,Extratropical
1350,TC211706,Ivanka,-23.0,32.5,995.32,29.5,47.89,-76.03,-328.86,2117-02-23 00:00:00,Extratropical
1351,TC211706,Ivanka,-19.5,33.0,994.44,29.4,50.09,-93.42,-329.08,2117-02-23 06:00:00,Extratropical
1352,TC211706,Ivanka,-16.25,33.75,995.75,30.5,49.07,-100.24,-323.79,2117-02-23 12:00:00,Extratropical
1353,TC211706,Ivanka,-13.0,34.5,993.64,31.4,47.24,-89.94,-305.78,2117-02-23 18:00:00,Extratropical
1354,TC211706,Ivanka,-9.0,35.75,994.35,25.9,46.89,-83.95,-276.82,2117-02-24 00:00:00,Extratropical
1355,TC211706,Ivanka,-4.75,37.75,992.05,28.8,45.98,-78.75,-242.77,2117-02-24 06:00:00,Extratropical
1356,TC211706,Ivanka,-0.25,39.5,991.17,27.2,47.79,-85.91,-201.28,2117-02-24 12:00:00,Extratropical
1357,TC211706,Ivanka,3.5,40.5,989.2,30.6,53.62,-100.54,-159.64,2117-02-24 18:00:00,Extratropical
1358,TC211706,Ivanka,6.75,42.0,988.48,30.4,57.07,-114.37,-130.22,2117-02-25 00:00:00,Extratropical
1359,TC211706,Ivanka,11.0,44.0,986.88,22.8,56.65,-118.99,-120.68,2117-02-25 06:00:00,Extratropical
